"","LAT","LONG","class","name"
"1314",56.52951,26.75491,2,"extensive"
"1315",56.05421,27.53854,2,"extensive"
"1316",57.42933,25.28327,2,"extensive"
"1317",57.16557,25.64831,2,"extensive"
"1318",56.61024,21.13228,2,"extensive"
"1319",57.23664,24.72718,2,"extensive"
"1320",56.58827,21.58789,2,"extensive"
"1321",56.44009,23.65443,2,"extensive"
"1322",57.01043,24.94087,2,"extensive"
"1323",56.81804,21.4592,0,"forestry"
"1324",56.83285,21.49695,0,"forestry"
"1325",56.77399,21.5453,0,"forestry"
"1326",56.77109,21.57767,0,"forestry"
"1327",56.84189,21.59943,0,"forestry"
"1328",57.45547,21.86004,0,"forestry"
"1329",57.579298,21.89992,0,"forestry"
"1330",57.27557,21.83601,0,"forestry"
"1331",57.31095,21.84733,0,"forestry"
"1332",56.69156,21.65267,0,"forestry"
"1333",56.61786,21.66303,0,"forestry"
"1334",56.65863,21.65762,0,"forestry"
"1335",56.81257,21.72331,0,"forestry"
"1336",57.37875,21.90289,0,"forestry"
"1337",56.68574,21.71709,0,"forestry"
"1338",56.84499,21.76674,0,"forestry"
"1339",57.58799,22.00485,0,"forestry"
"1340",57.47587,22.03586,0,"forestry"
"1341",57.49357,22.04168,0,"forestry"
"1342",56.64745,21.73835,0,"forestry"
"1343",57.28434,21.93982,0,"forestry"
"1344",57.60225,22.04437,0,"forestry"
"1345",56.6268,21.76507,0,"forestry"
"1346",57.45819,22.03009,0,"forestry"
"1347",57.43768,22.04066,0,"forestry"
"1348",57.47286,22.06874,0,"forestry"
"1349",56.85085,21.9016,0,"forestry"
"1350",57.38145,22.07252,0,"forestry"
"1351",57.41677,22.08412,0,"forestry"
"1352",57.48842,22.11071,0,"forestry"
"1353",57.4668,22.12877,0,"forestry"
"1354",56.63267,21.89916,0,"forestry"
"1355",57.35769,22.13228,0,"forestry"
"1356",57.39307,22.14388,0,"forestry"
"1357",57.4284,22.15561,0,"forestry"
"1358",56.8389,22.03099,0,"forestry"
"1359",57.38698,22.20949,0,"forestry"
"1360",57.47568,22.25554,0,"forestry"
"1361",57.46069,22.20015,0,"forestry"
"1362",56.65316,21.93099,0,"forestry"
"1363",56.82423,21.99296,0,"forestry"
"1364",57.4784,22.20603,0,"forestry"
"1365",57.49807,22.22746,0,"forestry"
"1366",57.61978,22.25325,0,"forestry"
"1367",57.63742,22.25913,0,"forestry"
"1368",57.47534,22.23889,0,"forestry"
"1369",57.61667,22.28631,0,"forestry"
"1370",57.66972,22.30409,0,"forestry"
"1371",56.69146,22.05021,0,"forestry"
"1372",57.46825,22.27208,0,"forestry"
"1373",57.68897,22.34023,0,"forestry"
"1374",57.38081,22.27494,0,"forestry"
"1375",57.416161,22.28684,0,"forestry"
"1376",57.48685,22.3105,0,"forestry"
"1377",57.64586,22.36412,0,"forestry"
"1378",57.11266,22.21996,0,"forestry"
"1379",57.13035,22.22578,0,"forestry"
"1380",57.43074,22.32556,0,"forestry"
"1381",57.46955,22.32824,0,"forestry"
"1382",57.55442,22.36718,0,"forestry"
"1383",57.6982,22.41472,0,"forestry"
"1384",57.71461,22.42084,0,"forestry"
"1385",57.1273,22.25831,0,"forestry"
"1386",57.16258,22.27005,0,"forestry"
"1387",57.25109,22.2981,0,"forestry"
"1388",57.47017,22.36835,0,"forestry"
"1389",57.59932,22.42558,0,"forestry"
"1390",57.09482,22.27671,0,"forestry"
"1391",57.1949,22.31431,0,"forestry"
"1392",57.35391,22.36736,0,"forestry"
"1393",57.38925,22.37927,0,"forestry"
"1394",57.42458,22.39117,0,"forestry"
"1395",57.58507,22.45787,0,"forestry"
"1396",57.15647,22.33514,0,"forestry"
"1397",57.43906,22.42985,0,"forestry"
"1398",57.63342,22.49619,0,"forestry"
"1399",57.08293,22.34416,0,"forestry"
"1400",57.20638,22.38541,0,"forestry"
"1401",57.489,22.48074,0,"forestry"
"1402",56.70861,22.25483,0,"forestry"
"1403",57.13262,22.39439,0,"forestry"
"1404",57.15034,22.40028,0,"forestry"
"1405",57.18562,22.41209,0,"forestry"
"1406",57.25627,22.43581,0,"forestry"
"1407",57.27394,22.44176,0,"forestry"
"1408",57.2916,22.44769,0,"forestry"
"1409",57.49438,22.51626,0,"forestry"
"1410",57.53888,22.53166,0,"forestry"
"1411",57.61885,22.54059,0,"forestry"
"1412",57.16485,22.43882,0,"forestry"
"1413",57.20404,22.45492,0,"forestry"
"1414",57.44742,22.53434,0,"forestry"
"1415",57.48273,22.54641,0,"forestry"
"1416",57.51805,22.558506,0,"forestry"
"1417",57.55335,22.57063,0,"forestry"
"1418",57.6066,22.59223,0,"forestry"
"1419",56.70242,22.31921,0,"forestry"
"1420",57.10876,22.45355,0,"forestry"
"1421",57.2636,22.50351,0,"forestry"
"1422",57.19392,22.5158,0,"forestry"
"1423",57.50906,22.67646,0,"forestry"
"1424",57.52712,22.6673,0,"forestry"
"1425",57.45243,22.67162,0,"forestry"
"1426",57.47393,22.682,0,"forestry"
"1427",57.54071,22.70218,0,"forestry"
"1428",57.16685,22.60756,0,"forestry"
"1429",57.20218,22.619549,0,"forestry"
"1430",57.23748,22.6316,0,"forestry"
"1431",57.43163,22.69828,0,"forestry"
"1432",57.1988,22.65297,0,"forestry"
"1433",57.51669,22.76176,0,"forestry"
"1434",57.49632,22.78981,0,"forestry"
"1435",56.78667,22.57971,0,"forestry"
"1436",57.0691,22.67505,0,"forestry"
"1437",57.15735,22.70517,0,"forestry"
"1438",57.4745,22.81219,0,"forestry"
"1439",56.65998,22.57069,0,"forestry"
"1440",56.73058,22.59418,0,"forestry"
"1441",57.45418,22.84175,0,"forestry"
"1442",56.70976,22.62048,0,"forestry"
"1443",57.0275,22.72793,0,"forestry"
"1444",57.0804,22.74601,0,"forestry"
"1445",56.72425,22.65857,0,"forestry"
"1446",56.79486,22.68234,0,"forestry"
"1447",57.20074,22.82113,0,"forestry"
"1448",57.43005,22.90113,0,"forestry"
"1449",56.54318,22.8297,0,"forestry"
"1450",56.66668,22.87167,0,"forestry"
"1451",56.70197,22.88372,0,"forestry"
"1452",57.23541,23.0542,0,"forestry"
"1453",56.52699,22.62574,0,"forestry"
"1454",56.75638,22.70266,0,"forestry"
"1455",57.17988,22.84757,0,"forestry"
"1456",57.4114,22.91741,0,"forestry"
"1457",56.66497,22.70508,0,"forestry"
"1458",56.75322,22.73485,0,"forestry"
"1459",57.03503,22.83154,0,"forestry"
"1460",57.26486,22.91081,0,"forestry"
"1461",57.35305,22.94174,0,"forestry"
"1462",57.38828,22.95499,0,"forestry"
"1463",56.65225,22.83355,0,"forestry"
"1464",56.68753,22.84558,0,"forestry"
"1465",56.50297,22.6839,0,"forestry"
"1466",56.8559,22.80311,0,"forestry"
"1467",57.24398,22.93727,0,"forestry"
"1468",57.29689,22.9558,0,"forestry"
"1469",57.33216,22.96822,0,"forestry"
"1470",56.42921,22.69229,0,"forestry"
"1471",56.62334,22.75741,0,"forestry"
"1472",56.74684,22.79926,0,"forestry"
"1473",57.1702,22.94518,0,"forestry"
"1474",57.22313,22.96369,0,"forestry"
"1475",56.39075,22.71244,0,"forestry"
"1476",56.63788,22.79547,0,"forestry"
"1477",56.70835,22.81943,0,"forestry"
"1478",56.83186,22.86159,0,"forestry"
"1479",57.3433,23.03979,0,"forestry"
"1480",56.40522,22.75023,0,"forestry"
"1481",56.49345,22.77983,0,"forestry"
"1482",56.84626,22.89992,0,"forestry"
"1483",57.16373,23.01022,0,"forestry"
"1484",57.23425,23.03505,0,"forestry"
"1485",57.25188,23.04128,0,"forestry"
"1486",57.35765,23.07874,0,"forestry"
"1487",56.52235,22.85574,0,"forestry"
"1488",56.57525,22.87371,0,"forestry"
"1489",56.65699,22.96801,0,"forestry"
"1490",56.70989,22.98618,0,"forestry"
"1491",57.13303,23.13403,0,"forestry"
"1492",56.82466,23.29296,0,"forestry"
"1493",56.89514,23.31797,0,"forestry"
"1494",57.157193,23.075266,0,"forestry"
"1495",57.31584,23.13157,0,"forestry"
"1496",56.44857,22.86383,0,"forestry"
"1497",57.10883,23.19279,0,"forestry"
"1498",57.14404,23.20531,0,"forestry"
"1499",56.42772,22.88976,0,"forestry"
"1500",56.56559,22.96982,0,"forestry"
"1501",57.20023,23.19159,0,"forestry"
"1502",56.54471,22.99581,0,"forestry"
"1503",56.82682,23.09338,0,"forestry"
"1504",56.6727,23.17281,0,"forestry"
"1505",56.79605,23.21614,0,"forestry"
"1506",56.55911,23.03386,0,"forestry"
"1507",56.45006,23.0295,0,"forestry"
"1508",56.67925,23.10862,0,"forestry"
"1509",56.83787,23.16402,0,"forestry"
"1510",57.08459,23.25136,0,"forestry"
"1511",56.53494,23.09179,0,"forestry"
"1512",56.57022,23.10399,0,"forestry"
"1513",56.62309,23.12234,0,"forestry"
"1514",56.69357,23.14689,0,"forestry"
"1515",56.86983,23.20868,0,"forestry"
"1516",56.63745,23.16048,0,"forestry"
"1517",56.83128,23.22853,0,"forestry"
"1518",56.53616,23.25784,0,"forestry"
"1519",56.85323,23.36995,0,"forestry"
"1520",56.9237,23.39524,0,"forestry"
"1521",57.00381,23.42432,0,"forestry"
"1522",56.54604,23.1619,0,"forestry"
"1523",56.5813,23.17414,0,"forestry"
"1524",56.65178,23.19878,0,"forestry"
"1525",56.41939,23.15107,0,"forestry"
"1526",56.50751,23.18161,0,"forestry"
"1527",56.36323,23.16468,0,"forestry"
"1528",56.64516,23.26291,0,"forestry"
"1529",56.75089,23.30018,0,"forestry"
"1530",56.78609,23.31264,0,"forestry"
"1531",56.87421,23.34399,0,"forestry"
"1532",56.94464,23.36917,0,"forestry"
"1533",56.9975,23.38809,0,"forestry"
"1534",57.0327,23.40082,0,"forestry"
"1535",56.73484,23.62787,0,"forestry"
"1536",56.94603,23.70494,0,"forestry"
"1537",56.63854,23.32699,0,"forestry"
"1538",56.92324,23.43021,0,"forestry"
"1539",57.02598,23.46556,0,"forestry"
"1540",56.63519,23.35906,0,"forestry"
"1541",56.80375,23.45747,0,"forestry"
"1542",56.93126,23.49841,0,"forestry"
"1543",56.382,23.33614,0,"forestry"
"1544",56.81928,23.48151,0,"forestry"
"1545",56.91021,23.52432,0,"forestry"
"1546",56.92432,23.56726,0,"forestry"
"1547",56.48428,23.40524,0,"forestry"
"1548",56.85405,23.53747,0,"forestry"
"1549",56.88926,23.55015,0,"forestry"
"1550",56.83368,23.56396,0,"forestry"
"1551",56.76057,23.59878,0,"forestry"
"1552",56.7735,23.60848,0,"forestry"
"1553",56.66448,23.60232,0,"forestry"
"1554",56.69971,23.61516,0,"forestry"
"1555",56.81604,23.72424,0,"forestry"
"1556",56.83707,23.69848,0,"forestry"
"1557",56.74226,23.73064,0,"forestry"
"1558",56.86542,23.77582,0,"forestry"
"1559",56.89495,23.777967,0,"forestry"
"1560",56.77057,23.80782,0,"forestry"
"1561",56.89367,23.85322,0,"forestry"
"1562",56.80836,23.7911,0,"forestry"
"1563",56.91473,23.8275,0,"forestry"
"1564",56.7005,23.94875,0,"forestry"
"1565",56.73568,23.96172,0,"forestry"
"1566",56.88681,23.91774,0,"forestry"
"1567",56.92191,23.9309,0,"forestry"
"1568",56.88326,23.94992,0,"forestry"
"1569",56.90084,23.95653,0,"forestry"
"1570",56.63366,23.8907,0,"forestry"
"1571",56.66771,23.9187,0,"forestry"
"1572",56.70225,23.9178,0,"forestry"
"1573",57.04853,24.11299,0,"forestry"
"1574",56.79542,24.08437,0,"forestry"
"1575",56.81292,24.09302,0,"forestry"
"1576",56.71102,24.01937,0,"forestry"
"1577",56.83413,24.06548,0,"forestry"
"1578",56.40873,23.94078,0,"forestry"
"1579",56.35256,23.95327,0,"forestry"
"1580",56.70415,24.08351,0,"forestry"
"1581",56.73927,24.09669,0,"forestry"
"1582",56.77085,24.14208,0,"forestry"
"1583",56.79697,24.18587,0,"forestry"
"1584",56.96055,24.24762,0,"forestry"
"1585",57.17129,24.3289,0,"forestry"
"1586",56.93943,24.27319,0,"forestry"
"1587",57.00969,24.30016,0,"forestry"
"1588",56.95341,24.31216,0,"forestry"
"1589",56.98859,24.32569,0,"forestry"
"1590",56.74582,24.36649,0,"forestry"
"1591",56.81621,24.39365,0,"forestry"
"1592",56.88644,24.42067,0,"forestry"
"1593",56.93909,24.44111,0,"forestry"
"1594",56.97419,24.45475,0,"forestry"
"1595",57.00926,24.46837,0,"forestry"
"1596",57.06194,24.48892,0,"forestry"
"1597",57.07947,24.4958,0,"forestry"
"1598",56.70405,24.25035,0,"forestry"
"1599",56.9323,24.33766,0,"forestry"
"1600",56.75314,24.30251,0,"forestry"
"1601",56.94627,24.37661,0,"forestry"
"1602",57.06915,24.42431,0,"forestry"
"1603",56.48631,24.23466,0,"forestry"
"1604",56.71443,24.32116,0,"forestry"
"1605",56.87247,24.38171,0,"forestry"
"1606",57.03043,24.44296,0,"forestry"
"1607",56.33795,24.21061,0,"forestry"
"1608",56.90038,24.45963,0,"forestry"
"1609",56.95345,24.47785,0,"forestry"
"1610",57.07589,24.52813,0,"forestry"
"1611",56.42281,24.31032,0,"forestry"
"1612",56.68614,24.41047,0,"forestry"
"1613",56.73879,24.43073,0,"forestry"
"1614",56.77395,24.44422,0,"forestry"
"1615",56.80905,24.4578,0,"forestry"
"1616",57.00209,24.53292,0,"forestry"
"1617",56.61234,24.41568,0,"forestry"
"1618",56.7703,24.47638,0,"forestry"
"1619",56.92825,24.53768,0,"forestry"
"1620",56.43319,24.38063,0,"forestry"
"1621",56.50353,24.40712,0,"forestry"
"1622",56.5209,24.41402,0,"forestry"
"1623",56.6263,24.45428,0,"forestry"
"1624",56.73158,24.49488,0,"forestry"
"1625",56.94208,24.56259,0,"forestry"
"1626",56.53491,24.45261,0,"forestry"
"1627",56.72762,24.52701,0,"forestry"
"1628",56.76307,24.54051,0,"forestry"
"1629",56.85078,24.57463,0,"forestry"
"1630",56.88693,24.58097,0,"forestry"
"1631",56.92099,24.60211,0,"forestry"
"1632",56.3558,24.41756,0,"forestry"
"1633",56.74189,24.56575,0,"forestry"
"1634",56.79452,24.58624,0,"forestry"
"1635",56.82959,24.59994,0,"forestry"
"1636",56.7558,24.60463,0,"forestry"
"1637",56.87854,24.65274,0,"forestry"
"1638",56.35222,24.4493,0,"forestry"
"1639",56.3311,24.47437,0,"forestry"
"1640",56.45393,24.52125,0,"forestry"
"1641",56.68198,24.60936,0,"forestry"
"1642",56.83986,24.67103,0,"forestry"
"1643",56.8649,24.79122,0,"forestry"
"1644",56.43273,24.54634,0,"forestry"
"1645",56.73096,24.66187,0,"forestry"
"1646",56.78357,24.6825,0,"forestry"
"1647",56.88881,24.72355,0,"forestry"
"1648",56.90621,24.73262,0,"forestry"
"1649",56.40064,24.66674,0,"forestry"
"1650",56.47079,24.69386,0,"forestry"
"1651",56.52341,24.71433,0,"forestry"
"1652",56.44663,24.58484,0,"forestry"
"1653",56.48174,24.5984,0,"forestry"
"1654",56.67469,24.6733,0,"forestry"
"1655",56.83249,24.73519,0,"forestry"
"1656",56.42546,24.60989,0,"forestry"
"1657",56.58334,24.67105,0,"forestry"
"1658",56.65349,24.69844,0,"forestry"
"1659",56.7061,24.71903,0,"forestry"
"1660",56.47596,24.66231,0,"forestry"
"1661",56.82516,24.7995,0,"forestry"
"1662",56.53729,24.75301,0,"forestry"
"1663",56.60741,24.78051,0,"forestry"
"1664",56.69506,24.81503,0,"forestry"
"1665",56.44592,24.75064,0,"forestry"
"1666",56.55113,24.79175,0,"forestry"
"1667",56.60372,24.81241,0,"forestry"
"1668",56.63877,24.82623,0,"forestry"
"1669",56.67382,24.84009,0,"forestry"
"1670",56.47731,24.79614,0,"forestry"
"1671",56.5299,24.81675,0,"forestry"
"1672",56.45609,24.82105,0,"forestry"
"1673",56.61385,24.88314,0,"forestry"
"1674",56.73798,24.93485,0,"forestry"
"1675",56.80658,24.95988,0,"forestry"
"1676",56.50498,24.87351,0,"forestry"
"1677",56.5926,24.90812,0,"forestry"
"1678",56.69775,24.94987,0,"forestry"
"1679",56.75032,24.97092,0,"forestry"
"1680",56.78504,24.98407,0,"forestry"
"1681",56.82132,25.00226,0,"forestry"
"1682",56.72906,24.99592,0,"forestry"
"1683",56.51507,24.94409,0,"forestry"
"1684",56.48375,24.89844,0,"forestry"
"1685",56.57137,24.93307,0,"forestry"
"1686",56.64145,24.96093,0,"forestry"
"1687",56.83416,25.03812,0,"forestry"
"1688",57.39396,25.25959,0,"forestry"
"1689",57.33489,25.27601,0,"forestry"
"1690",56.63398,25.02477,0,"forestry"
"1691",56.70404,25.05285,0,"forestry"
"1692",56.33875,25.04042,0,"forestry"
"1693",56.60144,25.14534,0,"forestry"
"1694",56.81153,25.23049,0,"forestry"
"1695",56.84653,25.24481,0,"forestry"
"1696",56.97104,25.29478,0,"forestry"
"1697",57.00406,25.30956,0,"forestry"
"1698",56.43754,24.97994,0,"forestry"
"1699",56.5952,25.04269,0,"forestry"
"1700",56.80392,25.1259,0,"forestry"
"1701",57.16045,25.26859,0,"forestry"
"1702",57.19057,25.28518,0,"forestry"
"1703",56.38125,24.99088,0,"forestry"
"1704",56.6615,25.10267,0,"forestry"
"1705",57.13422,25.29566,0,"forestry"
"1706",57.32664,25.37618,0,"forestry"
"1707",56.29996,25.0582,0,"forestry"
"1708",56.38755,25.09299,0,"forestry"
"1709",56.41255,25.0365,0,"forestry"
"1710",56.51764,25.07837,0,"forestry"
"1711",56.57018,25.0994,0,"forestry"
"1712",56.72776,25.16291,0,"forestry"
"1713",56.92033,25.24138,0,"forestry"
"1714",57.35782,25.4233,0,"forestry"
"1715",57.42778,25.45284,0,"forestry"
"1716",56.82143,25.30178,0,"forestry"
"1717",56.87389,25.32344,0,"forestry"
"1718",56.90861,25.33638,0,"forestry"
"1719",56.83119,25.37403,0,"forestry"
"1720",56.90126,25.40207,0,"forestry"
"1721",56.99035,25.43033,0,"forestry"
"1722",56.70269,25.21976,0,"forestry"
"1723",56.86047,25.28442,0,"forestry"
"1724",57.01664,25.3489,0,"forestry"
"1725",57.36763,25.49575,0,"forestry"
"1726",56.3237,25.16708,0,"forestry"
"1727",56.47857,25.23185,0,"forestry"
"1728",56.34875,25.11078,0,"forestry"
"1729",56.40129,25.1317,0,"forestry"
"1730",56.66391,25.23747,0,"forestry"
"1731",56.78642,25.2874,0,"forestry"
"1732",56.94387,25.35229,0,"forestry"
"1733",56.22241,25.09372,0,"forestry"
"1734",56.25743,25.10759,0,"forestry"
"1735",56.37999,25.15639,0,"forestry"
"1736",56.41501,25.17041,0,"forestry"
"1737",56.6951,25.28367,0,"forestry"
"1738",56.76511,25.31226,0,"forestry"
"1739",56.85326,25.34514,0,"forestry"
"1740",56.93838,25.38518,0,"forestry"
"1741",56.97464,25.39907,0,"forestry"
"1742",56.27117,25.14613,0,"forestry"
"1743",56.78857,25.42269,0,"forestry"
"1744",56.87604,25.45892,0,"forestry"
"1745",56.89358,25.46809,0,"forestry"
"1746",56.19738,25.14991,0,"forestry"
"1747",56.24982,25.17091,0,"forestry"
"1748",56.35493,25.21278,0,"forestry"
"1749",56.40745,25.23386,0,"forestry"
"1750",56.56499,25.29756,0,"forestry"
"1751",56.73993,25.36908,0,"forestry"
"1752",56.88023,25.43202,0,"forestry"
"1753",56.98479,25.470485,0,"forestry"
"1754",56.29978,25.22441,0,"forestry"
"1755",56.40364,25.26559,0,"forestry"
"1756",56.49119,25.30104,0,"forestry"
"1757",56.56108,25.32948,0,"forestry"
"1758",56.71864,25.39386,0,"forestry"
"1759",56.34736,25.27547,0,"forestry"
"1760",56.50484,25.33991,0,"forestry"
"1761",56.59232,25.37548,0,"forestry"
"1762",56.78479,25.45469,0,"forestry"
"1763",56.9788,25.54126,0,"forestry"
"1764",57.06446,25.5744,0,"forestry"
"1765",56.48354,25.36444,0,"forestry"
"1766",56.60599,25.41449,0,"forestry"
"1767",57.04552,25.73596,0,"forestry"
"1768",56.82566,25.57257,0,"forestry"
"1769",56.22103,25.25851,0,"forestry"
"1770",56.25603,25.27254,0,"forestry"
"1771",56.32605,25.30072,0,"forestry"
"1772",56.41351,25.33608,0,"forestry"
"1773",57.04319,25.5964,0,"forestry"
"1774",56.30475,25.32534,0,"forestry"
"1775",56.81201,25.53328,0,"forestry"
"1776",56.87753,25.56613,0,"forestry"
"1777",56.93446,25.58447,0,"forestry"
"1778",57.03924,25.62872,0,"forestry"
"1779",57.09121,25.6512,0,"forestry"
"1780",56.26592,25.3428,0,"forestry"
"1781",56.35339,25.37824,0,"forestry"
"1782",56.4234,25.40656,0,"forestry"
"1783",56.51084,25.44234,0,"forestry"
"1784",56.54583,25.45664,0,"forestry"
"1785",56.27957,25.38144,0,"forestry"
"1786",56.31461,25.39563,0,"forestry"
"1787",56.36707,25.41689,0,"forestry"
"1788",56.48177,25.53045,0,"forestry"
"1789",56.60421,25.58106,0,"forestry"
"1790",56.15712,25.33212,0,"forestry"
"1791",56.43705,25.44548,0,"forestry"
"1792",56.52452,25.48128,0,"forestry"
"1793",56.55948,25.49563,0,"forestry"
"1794",56.59441,25.51009,0,"forestry"
"1795",56.6294,25.52459,0,"forestry"
"1796",56.64691,25.5318,0,"forestry"
"1797",56.7518,25.57535,0,"forestry"
"1798",56.80424,25.59732,0,"forestry"
"1799",57.03154,25.68663,0,"forestry"
"1800",57.10139,25.72275,0,"forestry"
"1801",56.29327,25.42018,0,"forestry"
"1802",56.31036,25.42899,0,"forestry"
"1803",56.3807,25.45574,0,"forestry"
"1804",56.41403,25.47315,0,"forestry"
"1805",56.66048,25.5709,0,"forestry"
"1806",56.69551,25.58542,0,"forestry"
"1807",56.81786,25.63655,0,"forestry"
"1808",56.20198,25.41626,0,"forestry"
"1809",56.32344,25.46858,0,"forestry"
"1810",56.44683,25.51609,0,"forestry"
"1811",56.63916,25.59559,0,"forestry"
"1812",56.76149,25.6466,0,"forestry"
"1813",56.95375,25.72767,0,"forestry"
"1814",57.06089,25.76239,0,"forestry"
"1815",56.16313,25.43369,0,"forestry"
"1816",56.2506,25.46914,0,"forestry"
"1817",56.47794,25.56227,0,"forestry"
"1818",56.53037,25.58389,0,"forestry"
"1819",56.6353,25.62746,0,"forestry"
"1820",56.88,25.7302,0,"forestry"
"1821",56.57895,25.63746,0,"forestry"
"1822",56.7013,25.68851,0,"forestry"
"1823",56.80611,25.7326,0,"forestry"
"1824",57.06809,25.8442,0,"forestry"
"1825",57.20785,25.90429,0,"forestry"
"1826",56.27012,25.60971,0,"forestry"
"1827",56.42739,25.67464,0,"forestry"
"1828",56.27783,25.54648,0,"forestry"
"1829",56.31282,25.56086,0,"forestry"
"1830",56.34782,25.5752,0,"forestry"
"1831",56.4352,25.61125,0,"forestry"
"1832",56.47013,25.62566,0,"forestry"
"1833",56.62743,25.69109,0,"forestry"
"1834",56.71486,25.72777,0,"forestry"
"1835",56.82738,25.75895,0,"forestry"
"1836",57.18143,25.93469,0,"forestry"
"1837",56.19349,25.53581,0,"forestry"
"1838",56.29145,25.58531,0,"forestry"
"1839",56.44879,25.65022,0,"forestry"
"1840",56.53619,25.68643,0,"forestry"
"1841",56.60607,25.71567,0,"forestry"
"1842",56.65848,25.7377,0,"forestry"
"1843",56.69345,25.75229,0,"forestry"
"1844",56.72838,25.76713,0,"forestry"
"1845",56.81576,25.80408,0,"forestry"
"1846",56.922,25.85394,0,"forestry"
"1847",57.04283,25.90109,0,"forestry"
"1848",57.07771,25.91618,0,"forestry"
"1849",57.12357,25.93623,0,"forestry"
"1850",57.20406,25.97481,0,"forestry"
"1851",56.53227,25.71831,0,"forestry"
"1852",56.58466,25.74025,0,"forestry"
"1853",56.89853,25.87756,0,"forestry"
"1854",57.04583,25.9397,0,"forestry"
"1855",57.2142,26.01398,0,"forestry"
"1856",56.16133,25.59827,0,"forestry"
"1857",56.19627,25.61259,0,"forestry"
"1858",56.23125,25.62691,0,"forestry"
"1859",56.31867,25.66294,0,"forestry"
"1860",56.54585,25.75735,0,"forestry"
"1861",56.63315,25.79403,0,"forestry"
"1862",56.66813,25.80877,0,"forestry"
"1863",56.70307,25.82357,0,"forestry"
"1864",57.01763,25.95692,0,"forestry"
"1865",56.14187,25.75559,0,"forestry"
"1866",56.22919,25.79175,0,"forestry"
"1867",56.24275,25.83057,0,"forestry"
"1868",56.14,25.62263,0,"forestry"
"1869",56.24482,25.66562,0,"forestry"
"1870",56.2798,25.6801,0,"forestry"
"1871",56.33221,25.70169,0,"forestry"
"1872",56.40211,25.73076,0,"forestry"
"1873",56.43708,25.74528,0,"forestry"
"1874",56.48951,25.76713,0,"forestry"
"1875",56.59428,25.81115,0,"forestry"
"1876",56.64682,25.83327,0,"forestry"
"1877",56.71658,25.86281,0,"forestry"
"1878",56.73404,25.87028,0,"forestry"
"1879",56.15358,25.66118,0,"forestry"
"1880",56.18853,25.67559,0,"forestry"
"1881",56.2759,25.71159,0,"forestry"
"1882",56.69408,25.88756,0,"forestry"
"1883",56.85229,25.95439,0,"forestry"
"1884",56.97459,26.0081,0,"forestry"
"1885",57.00947,26.0226,0,"forestry"
"1886",57.16651,26.09059,0,"forestry"
"1887",56.25452,25.7359,0,"forestry"
"1888",56.35933,25.7795,0,"forestry"
"1889",56.60385,25.88218,0,"forestry"
"1890",57.1572,26.11051,0,"forestry"
"1891",56.37289,25.81845,0,"forestry"
"1892",56.24666,25.799,0,"forestry"
"1893",56.26836,25.80084,0,"forestry"
"1894",56.33397,25.84163,0,"forestry"
"1895",56.85775,26.05798,0,"forestry"
"1896",56.98101,26.12591,0,"forestry"
"1897",56.39989,25.89637,0,"forestry"
"1898",56.43482,25.91102,0,"forestry"
"1899",56.74908,26.0448,0,"forestry"
"1900",56.87125,26.09748,0,"forestry"
"1901",56.90611,26.11266,0,"forestry"
"1902",56.99335,26.15068,0,"forestry"
"1903",56.25626,25.86939,0,"forestry"
"1904",56.34361,25.90594,0,"forestry"
"1905",56.72764,26.06919,0,"forestry"
"1906",56.58395,26.04125,0,"forestry"
"1907",56.59747,26.08048,0,"forestry"
"1908",56.63235,26.09543,0,"forestry"
"1909",56.52367,26.08231,0,"forestry"
"1910",56.55856,26.0973,0,"forestry"
"1911",56.57602,26.10477,0,"forestry"
"1912",56.61095,26.11976,0,"forestry"
"1913",56.64579,26.13483,0,"forestry"
"1914",56.83769,26.21796,0,"forestry"
"1915",56.55455,26.12903,0,"forestry"
"1916",56.62435,26.15905,0,"forestry"
"1917",56.3761,26.08616,0,"forestry"
"1918",56.53309,26.1533,0,"forestry"
"1919",56.40698,26.13266,0,"forestry"
"1920",56.56396,26.20007,0,"forestry"
"1921",56.65116,26.23777,0,"forestry"
"1922",56.17212,26.09932,0,"forestry"
"1923",56.55621,26.26741,0,"forestry"
"1924",56.53439,26.287734,0,"forestry"
"1925",56.62973,26.26121,0,"forestry"
"1926",56.64225,26.2971,0,"forestry"
"1927",56.67794,26.31662,0,"forestry"
"1928",57.39792,26.87862,0,"forestry"
"1929",56.29554,26.28475,0,"forestry"
"1930",56.3653,26.31482,0,"forestry"
"1931",56.38275,26.32236,0,"forestry"
"1932",56.45248,26.35251,0,"forestry"
"1933",56.52219,26.38292,0,"forestry"
"1934",56.30893,26.32385,0,"forestry"
"1935",56.3961,26.36149,0,"forestry"
"1936",56.51811,26.41453,0,"forestry"
"1937",55.86891,26.1697,0,"forestry"
"1938",56.28745,26.3479,0,"forestry"
"1939",55.80979,26.34206,0,"forestry"
"1940",55.89652,26.37908,0,"forestry"
"1941",57.53313,27.11403,0,"forestry"
"1942",55.84336,26.22468,0,"forestry"
"1943",55.87826,26.23946,0,"forestry"
"1944",56.74968,26.61762,0,"forestry"
"1945",55.81797,26.24864,0,"forestry"
"1946",55.85685,26.26322,0,"forestry"
"1947",55.89166,26.27806,0,"forestry"
"1948",56.39718,26.49547,0,"forestry"
"1949",56.44946,26.51838,0,"forestry"
