"","label","class","pixels","area","year"
"4241",9,"2",4,120,2000
"4242",10,"3",160453.647058824,4813609.41176471,2000
"4243",19,"3",89016.4588235296,2670493.76470589,2000
"4244",20,"2",44,1320,2000
"4245",21,"2",58,1740,2000
"4246",22,"2",74,2220,2000
"4247",23,"2",50,1500,2000
"4248",24,"2",10,300,2000
"4249",25,"2",34,1020,2000
"4250",26,"2",56,1680,2000
"4251",27,"2",4,120,2000
"4252",35,"2",24,720,2000
"4253",36,"2",32,960,2000
"4254",37,"2",22,660,2000
"4255",38,"2",10,300,2000
"4256",39,"2",30,900,2000
"4257",40,"2",46,1380,2000
"4258",41,"2",32,960,2000
"4259",42,"3",232238.223529412,6967146.70588235,2000
"4260",43,"3",6697.61176470589,200928.352941177,2000
"4261",49,"2",10,300,2000
"4262",50,"2",34,1020,2000
"4263",51,"2",44,1320,2000
"4264",52,"2",52,1560,2000
"4265",53,"2",36,1080,2000
"4266",54,"2",24,720,2000
"4267",55,"2",26,780,2000
"4268",56,"2",4,120,2000
"4269",64,"3",79736.5764705884,2392097.29411765,2000
"4270",65,"2",140,4200,2000
"4271",66,"2",140,4200,2000
"4272",67,"2",50,1500,2000
"4273",68,"2",56.9960784313726,1709.88235294118,2000
"4274",69,"3",5743.37647058824,172301.294117647,2000
"4275",79,"2",30,900,2000
"4276",80,"2",108,3240,2000
"4277",81,"2",96,2880,2000
"4278",82,"2",46,1380,2000
"4279",83,"2",140,4200,2000
"4280",84,"2",16,480,2000
"4281",85,"2",4,120,2000
"4282",86,"2",12,360,2000
"4283",87,"2",8,240,2000
"4284",88,"2",8,240,2000
"4285",89,"3",2736.87058823529,82106.1176470588,2000
"4286",94,"2",4,120,2000
"4287",95,"2",36,1080,2000
"4288",96,"2",32,960,2000
"4289",97,"2",54,1620,2000
"4290",98,"2",38,1140,2000
"4291",99,"2",102,3060,2000
"4292",100,"2",150,4500,2000
"4293",101,"2",78,2340,2000
"4294",102,"2",42,1260,2000
"4295",103,"2",24,720,2000
"4296",104,"2",4,120,2000
"4297",108,"2",8,240,2000
"4298",109,"2",32,960,2000
"4299",110,"2",48,1440,2000
"4300",111,"2",28,840,2000
"4301",112,"2",42,1260,2000
"4302",113,"2",60,1800,2000
"4303",114,"2",34,1020,2000
"4304",115,"2",176,5280,2000
"4305",116,"2",90,2700,2000
"4306",117,"2",64,1920,2000
"4307",118,"2",28,840,2000
"4308",119,"2",4,120,2000
"4309",120,"3",9635.58823529411,289067.647058823,2000
"4310",122,"3",527839.176470588,15835175.2941177,2000
"4311",123,"2",20,600,2000
"4312",124,"2",52,1560,2000
"4313",125,"2",84,2520,2000
"4314",126,"2",50,1500,2000
"4315",127,"2",34,1020,2000
"4316",128,"2",34,1020,2000
"4317",129,"2",52,1560,2000
"4318",130,"2",46,1380,2000
"4319",131,"2",52,1560,2000
"4320",132,"2",64,1920,2000
"4321",133,"2",26,780,2000
"4322",134,"3",8989.43529411763,269683.058823529,2000
"4323",136,"2",34,1020,2000
"4324",137,"2",124,3720,2000
"4325",138,"2",62,1860,2000
"4326",139,"2",54,1620,2000
"4327",140,"2",80,2400,2000
"4328",141,"2",70,2100,2000
"4329",142,"2",48,1440,2000
"4330",143,"2",68,2040,2000
"4331",144,"2",80,2400,2000
"4332",145,"2",42,1260,2000
"4333",146,"2",54,1620,2000
"4334",147,"3",200197.035294118,6005911.05882355,2000
"4335",151,"2",8,240,2000
"4336",152,"2",56,1680,2000
"4337",153,"2",34,1020,2000
"4338",154,"2",42,1260,2000
"4339",155,"2",100,3000,2000
"4340",156,"2",76,2280,2000
"4341",157,"2",46,1380,2000
"4342",158,"2",34,1020,2000
"4343",159,"2",56,1680,2000
"4344",160,"2",30,900,2000
"4345",161,"2",66,1980,2000
"4346",162,"2",8,240,2000
"4347",166,"2",8,240,2000
"4348",167,"2",4,120,2000
"4349",168,"2",30,900,2000
"4350",169,"2",24,720,2000
"4351",170,"2",48,1440,2000
"4352",171,"2",42,1260,2000
"4353",172,"2",44,1320,2000
"4354",173,"2",30,900,2000
"4355",174,"2",12,360,2000
"4356",175,"2",30,900,2000
"4357",176,"2",8,240,2000
"4358",183,"3",87525.9411764707,2625778.23529412,2000
"4359",184,"2",14,420,2000
"4360",185,"2",20,600,2000
"4361",186,"2",8,240,2000
"4362",3,"3",205260.329411765,6157809.88235295,2000
"4363",4,"3",632468.235294118,18974047.0588235,2000
"4364",5,"3",1220471.68235294,36614150.4705882,2000
"4365",6,"3",1920956.48235293,57628694.4705879,2000
"4366",7,"3",798035.882352942,23941076.4705882,2000
"4367",8,"3",246521.047058824,7395631.41176471,2000
"4368",9,"3",158925.529411765,4767765.88235294,2000
"4369",20,"3",951524.764705882,28545742.9411765,2000
"4370",21,"3",924902.541176466,27747076.235294,2000
"4371",22,"3",1389533.78823529,41686013.6470587,2000
"4372",23,"3",1167067.98823529,35012039.6470587,2000
"4373",24,"3",411180.670588236,12335420.1176471,2000
"4374",25,"3",802580.658823529,24077419.7647059,2000
"4375",26,"3",304586.505882353,9137595.17647059,2000
"4376",27,"3",35214.2235294118,1056426.70588235,2000
"4377",35,"3",707989.294117647,21239678.8235294,2000
"4378",36,"3",772137.752941171,23164132.5882351,2000
"4379",37,"3",873538.423529412,26206152.7058824,2000
"4380",38,"3",681297.941176469,20438938.2352941,2000
"4381",39,"3",442826.564705883,13284796.9411765,2000
"4382",40,"3",890541.129411762,26716233.8823529,2000
"4383",41,"3",612265.952941171,18367978.5882351,2000
"4384",49,"3",84314.0705882353,2529422.11764706,2000
"4385",50,"3",1390595.11764706,41717853.5294117,2000
"4386",51,"3",1299089.97647058,38972699.2941175,2000
"4387",52,"3",1514270.08235295,45428102.4705884,2000
"4388",53,"3",1265901.57647058,37977047.2941175,2000
"4389",54,"3",475803.811764702,14274114.3529411,2000
"4390",55,"3",319824.235294118,9594727.05882354,2000
"4391",56,"3",65763.3882352942,1972901.64705883,2000
"4392",65,"3",2612588.97647058,78377669.2941175,2000
"4393",66,"3",2486704.23529409,74601127.0588228,2000
"4394",67,"3",1132033.8,33961013.9999999,2000
"4395",68,"3",641703.247058823,19251097.4117647,2000
"4396",79,"3",869664.24705882,26089927.4117646,2000
"4397",80,"3",2610377.27058823,78311318.117647,2000
"4398",81,"3",1470168.45882351,44105053.7647054,2000
"4399",82,"3",915633.541176471,27469006.2352941,2000
"4400",83,"3",893439.694117648,26803190.8235295,2000
"4401",84,"3",428404.858823529,12852145.7647059,2000
"4402",85,"3",107335.552941177,3220066.58823531,2000
"4403",86,"3",162828.847058824,4884865.41176471,2000
"4404",87,"3",104566.576470588,3136997.29411765,2000
"4405",88,"3",191762.729411765,5752881.88235294,2000
"4406",94,"3",245075.764705883,7352272.94117648,2000
"4407",95,"3",1036173.16470588,31085194.9411765,2000
"4408",96,"3",832529.729411762,24975891.8823529,2000
"4409",97,"3",1122227.75294118,33666832.5882354,2000
"4410",98,"3",1077091.38823529,32312741.6470588,2000
"4411",99,"3",1075478.41176471,32264352.3529413,2000
"4412",100,"3",1151564.64705882,34546939.4117646,2000
"4413",101,"3",1187554.85882353,35626645.7647058,2000
"4414",102,"3",992575.364705884,29777260.9411765,2000
"4415",103,"3",902833.976470588,27085019.2941176,2000
"4416",104,"3",251546.764705882,7546402.94117647,2000
"4417",108,"3",91677.1529411766,2750314.5882353,2000
"4418",109,"3",996920.152941176,29907604.5882353,2000
"4419",110,"3",402105.082352941,12063152.4705882,2000
"4420",111,"3",950728.870588236,28521866.1176471,2000
"4421",112,"3",925856.047058824,27775681.4117647,2000
"4422",113,"3",1062630.11764706,31878903.5294117,2000
"4423",114,"3",939053.258823527,28171597.7647058,2000
"4424",115,"3",1190446.75294118,35713402.5882353,2000
"4425",116,"3",1351595.85882352,40547875.7647057,2000
"4426",117,"3",1196170.87058824,35885126.1176471,2000
"4427",118,"3",1158866.71764706,34766001.5294117,2000
"4428",119,"3",926479.623529402,27794388.7058821,2000
"4429",123,"3",1451714.61176471,43551438.3529412,2000
"4430",124,"3",1348027.57647059,40440827.2941177,2000
"4431",125,"3",1158710.8,34761324,2000
"4432",126,"3",988630.423529399,29658912.705882,2000
"4433",127,"3",758101.247058824,22743037.4117647,2000
"4434",128,"3",841290.364705881,25238710.9411764,2000
"4435",129,"3",1072106.50588235,32163195.1764705,2000
"4436",130,"3",799354.788235294,23980643.6470588,2000
"4437",131,"3",1260322.74117647,37809682.235294,2000
"4438",132,"3",520884.670588235,15626540.1176471,2000
"4439",133,"3",563300.08235294,16899002.4705882,2000
"4440",136,"3",870721.4,26121642,2000
"4441",137,"3",1657454.0117647,49723620.352941,2000
"4442",138,"3",1902672.4,57080172,2000
"4443",139,"3",2115387.76470588,63461632.9411765,2000
"4444",140,"3",1766884.16470589,53006524.9411766,2000
"4445",141,"3",1846812.76470588,55404382.9411764,2000
"4446",142,"3",1578676.95294118,47360308.5882353,2000
"4447",143,"3",1141529.09411765,34245872.8235294,2000
"4448",144,"3",1604122.97647059,48123689.2941177,2000
"4449",145,"3",914831.835294118,27444955.0588235,2000
"4450",146,"3",1145722.02352941,34371660.7058823,2000
"4451",151,"3",271622.141176471,8148664.23529412,2000
"4452",152,"3",1398112.25882353,41943367.7647059,2000
"4453",153,"3",1231397.52941176,36941925.8823529,2000
"4454",154,"3",1004383.49411764,30131504.8235293,2000
"4455",155,"3",1908668.95294117,57260068.5882351,2000
"4456",156,"3",1786430.32941176,53592909.8823528,2000
"4457",157,"3",1088371.82352941,32651154.7058824,2000
"4458",158,"3",1032597.91764706,30977937.5294117,2000
"4459",159,"3",1068059.34117647,32041780.2352941,2000
"4460",160,"3",1134849.83529412,34045495.0588235,2000
"4461",161,"3",1077300.08235293,32319002.470588,2000
"4462",162,"3",156928.282352941,4707848.47058824,2000
"4463",166,"3",196661.788235294,5899853.64705883,2000
"4464",167,"3",810066.011764706,24301980.3529412,2000
"4465",168,"3",1350182.04705882,40505461.4117647,2000
"4466",169,"3",1215348.49411765,36460454.8235294,2000
"4467",170,"3",1789962.8117647,53698884.3529409,2000
"4468",171,"3",1582620.85882352,47478625.7647056,2000
"4469",172,"3",1510365.72941177,45310971.882353,2000
"4470",173,"3",841187.505882352,25235625.1764705,2000
"4471",174,"3",781559.000000008,23446770.0000002,2000
"4472",175,"3",549128.376470588,16473851.2941177,2000
"4473",176,"3",235812.388235294,7074371.64705882,2000
"4474",184,"3",323747.505882353,9712425.17647059,2000
"4475",185,"3",488206.011764704,14646180.3529411,2000
"4476",186,"3",143048.164705883,4291444.94117648,2000
"4477",3,"1",127.529411764706,3825.88235294118,2001
"4478",4,"1",581.494117647059,17444.8235294118,2001
"4479",5,"1",972.376470588235,29171.2941176471,2001
"4480",6,"1",1291,38730,2001
"4481",7,"1",442.501960784314,13275.0588235294,2001
"4482",8,"1",160.749019607843,4822.47058823529,2001
"4483",9,"1",153.501960784314,4605.05882352941,2001
"4484",10,"1",129.498039215686,3884.94117647059,2001
"4485",11,"3",10149.8823529412,304496.470588235,2001
"4486",19,"1",113.494117647059,3404.82352941176,2001
"4487",20,"1",1405.61960784314,42168.5882352941,2001
"4488",21,"1",1367.37647058824,41021.2941176471,2001
"4489",22,"1",1494.87058823529,44846.1176470588,2001
"4490",23,"1",906.250980392157,27187.5294117647,2001
"4491",24,"1",515,15450,2001
"4492",25,"1",477,14310,2001
"4493",26,"1",323,9690,2001
"4494",27,"1",20,600,2001
"4495",35,"1",422,12660,2001
"4496",36,"1",883,26490,2001
"4497",37,"1",1141.49411764706,34244.8235294118,2001
"4498",38,"1",753.737254901961,22612.1176470588,2001
"4499",39,"1",755.243137254902,22657.2941176471,2001
"4500",40,"1",979.992156862745,29399.7647058824,2001
"4501",41,"1",536,16080,2001
"4502",42,"1",252.498039215686,7574.94117647059,2001
"4503",43,"1",4,120,2001
"4504",49,"1",125.388235294118,3761.64705882353,2001
"4505",50,"1",1059.09411764706,31772.8235294118,2001
"4506",51,"1",890.996078431373,26729.8823529412,2001
"4507",52,"1",962.745098039216,28882.3529411765,2001
"4508",53,"1",771.372549019608,23141.1764705882,2001
"4509",54,"1",412.243137254902,12367.2941176471,2001
"4510",55,"1",311.21568627451,9336.4705882353,2001
"4511",56,"1",83.9725490196078,2519.17647058824,2001
"4512",64,"1",11,330,2001
"4513",65,"1",788.372549019608,23651.1764705882,2001
"4514",66,"1",699.376470588235,20981.2941176471,2001
"4515",67,"1",420.376470588235,12611.2941176471,2001
"4516",68,"1",484.36862745098,14531.0588235294,2001
"4517",69,"3",4918.97647058824,147569.294117647,2001
"4518",79,"1",382,11460,2001
"4519",80,"1",1010.74509803922,30322.3529411765,2001
"4520",81,"1",579.247058823529,17377.4117647059,2001
"4521",82,"1",410.643137254902,12319.2941176471,2001
"4522",83,"1",616.58431372549,18497.5294117647,2001
"4523",84,"1",259,7770,2001
"4524",85,"1",50,1500,2001
"4525",86,"1",62,1860,2001
"4526",87,"1",51.8117647058824,1554.35294117647,2001
"4527",88,"1",99.9450980392157,2998.35294117647,2001
"4528",89,"1",3,90,2001
"4529",94,"1",160.733333333333,4822,2001
"4530",95,"1",767.870588235294,23036.1176470588,2001
"4531",96,"1",649.996078431373,19499.8823529412,2001
"4532",97,"1",680,20400,2001
"4533",98,"1",979.003921568627,29370.1176470588,2001
"4534",99,"1",993.996078431373,29819.8823529412,2001
"4535",100,"1",543,16290,2001
"4536",101,"1",712.239215686275,21367.1764705882,2001
"4537",102,"1",788.482352941176,23654.4705882353,2001
"4538",103,"1",1013,30390,2001
"4539",104,"1",221.376470588235,6641.29411764706,2001
"4540",108,"1",69,2070,2001
"4541",109,"1",871,26130,2001
"4542",110,"1",301.372549019608,9041.17647058824,2001
"4543",111,"1",763.501960784314,22905.0588235294,2001
"4544",112,"1",863.501960784314,25905.0588235294,2001
"4545",113,"1",1655.11764705882,49653.5294117647,2001
"4546",114,"1",882.878431372549,26486.3529411765,2001
"4547",115,"1",533.745098039216,16012.3529411765,2001
"4548",116,"1",488.494117647059,14654.8235294118,2001
"4549",117,"1",640.250980392157,19207.5294117647,2001
"4550",118,"1",733,21990,2001
"4551",119,"1",727.2,21816,2001
"4552",120,"1",11,330,2001
"4553",121,"3",8.37647058823529,251.294117647059,2001
"4554",122,"1",269.498039215686,8084.94117647059,2001
"4555",123,"1",625,18750,2001
"4556",124,"1",540,16200,2001
"4557",125,"1",616,18480,2001
"4558",126,"1",859,25770,2001
"4559",127,"1",1418.25098039216,42547.5294117647,2001
"4560",128,"1",1415.62352941176,42468.7058823529,2001
"4561",129,"1",893.878431372549,26816.3529411765,2001
"4562",130,"1",614.745098039216,18442.3529411765,2001
"4563",131,"1",554,16620,2001
"4564",132,"1",144,4320,2001
"4565",133,"1",335,10050,2001
"4566",134,"1",18,540,2001
"4567",136,"1",405.498039215686,12164.9411764706,2001
"4568",137,"1",560.125490196078,16803.7647058824,2001
"4569",138,"1",795.250980392157,23857.5294117647,2001
"4570",139,"1",588.749019607843,17662.4705882353,2001
"4571",140,"1",643,19290,2001
"4572",141,"1",832.874509803922,24986.2352941176,2001
"4573",142,"1",923.376470588235,27701.2941176471,2001
"4574",143,"1",668.243137254902,20047.2941176471,2001
"4575",144,"1",883.247058823529,26497.4117647059,2001
"4576",145,"1",570.121568627451,17103.6470588235,2001
"4577",146,"1",544,16320,2001
"4578",147,"1",49,1470,2001
"4579",151,"1",43,1290,2001
"4580",152,"1",474.870588235294,14246.1176470588,2001
"4581",153,"1",440.996078431373,13229.8823529412,2001
"4582",154,"1",370.623529411765,11118.7058823529,2001
"4583",155,"1",656.36862745098,19691.0588235294,2001
"4584",156,"1",913.992156862745,27419.7647058824,2001
"4585",157,"1",1079.62352941176,32388.7058823529,2001
"4586",158,"1",476.862745098039,14305.8823529412,2001
"4587",159,"1",684.61568627451,20538.4705882353,2001
"4588",160,"1",704.376470588235,21131.2941176471,2001
"4589",161,"1",688.372549019608,20651.1764705882,2001
"4590",162,"1",97,2910,2001
"4591",166,"1",62,1860,2001
"4592",167,"1",249,7470,2001
"4593",168,"1",518.607843137255,15558.2352941176,2001
"4594",169,"1",453,13590,2001
"4595",170,"1",694,20820,2001
"4596",171,"1",820.498039215686,24614.9411764706,2001
"4597",172,"1",711.027450980392,21330.8235294118,2001
"4598",173,"1",345.996078431373,10379.8823529412,2001
"4599",174,"1",370.996078431373,11129.8823529412,2001
"4600",175,"1",263,7890,2001
"4601",176,"1",130,3900,2001
"4602",183,"1",33,990,2001
"4603",184,"1",182,5460,2001
"4604",185,"1",201,6030,2001
"4605",186,"1",75.4980392156863,2264.94117647059,2001
"4606",3,"3",238212.952941177,7146388.5882353,2001
"4607",4,"2",8,240,2001
"4608",5,"2",48,1440,2001
"4609",6,"2",68,2040,2001
"4610",7,"2",30,900,2001
"4611",8,"2",8,240,2001
"4612",9,"3",133408.882352941,4002266.47058824,2001
"4613",10,"2",12,360,2001
"4614",19,"3",131024.764705883,3930742.94117648,2001
"4615",20,"2",32,960,2001
"4616",21,"2",24,720,2001
"4617",22,"2",36,1080,2001
"4618",23,"2",46,1380,2001
"4619",24,"2",40,1200,2001
"4620",25,"2",58,1740,2001
"4621",26,"2",34,1020,2001
"4622",27,"2",2,60,2001
"4623",35,"2",26,780,2001
"4624",36,"2",44,1320,2001
"4625",37,"2",34,1020,2001
"4626",38,"2",20,600,2001
"4627",39,"2",32,960,2001
"4628",40,"2",22,660,2001
"4629",41,"2",34,1020,2001
"4630",42,"3",152499.2,4574976,2001
"4631",43,"3",7597.35294117647,227920.588235294,2001
"4632",49,"3",114461.964705882,3433858.94117647,2001
"4633",50,"2",62,1860,2001
"4634",51,"2",96,2880,2001
"4635",52,"2",44,1320,2001
"4636",53,"2",68,2040,2001
"4637",54,"2",30,900,2001
"4638",55,"2",18,540,2001
"4639",56,"2",8,240,2001
"4640",64,"2",4,120,2001
"4641",65,"2",50,1500,2001
"4642",66,"2",124,3720,2001
"4643",67,"2",36,1080,2001
"4644",68,"2",48,1440,2001
"4645",79,"2",20,600,2001
"4646",80,"2",108,3240,2001
"4647",81,"2",44,1320,2001
"4648",82,"2",58,1740,2001
"4649",83,"2",134,4020,2001
"4650",84,"2",34,1020,2001
"4651",85,"2",10,300,2001
"4652",86,"2",6,180,2001
"4653",87,"2",2,60,2001
"4654",88,"2",17.2470588235294,517.411764705882,2001
"4655",89,"3",333,9990,2001
"4656",94,"2",28,840,2001
"4657",95,"2",74,2220,2001
"4658",96,"2",46,1380,2001
"4659",97,"2",40,1200,2001
"4660",98,"2",40,1200,2001
"4661",99,"2",46,1380,2001
"4662",100,"2",74,2220,2001
"4663",101,"2",28,840,2001
"4664",102,"2",26,780,2001
"4665",103,"2",18,540,2001
"4666",104,"2",8,240,2001
"4667",108,"2",4,120,2001
"4668",109,"2",30,900,2001
"4669",110,"2",42,1260,2001
"4670",111,"2",62,1860,2001
"4671",112,"2",54,1620,2001
"4672",113,"2",44,1320,2001
"4673",114,"2",32,960,2001
"4674",115,"2",56,1680,2001
"4675",116,"2",58,1740,2001
"4676",117,"2",46,1380,2001
"4677",118,"2",32,960,2001
"4678",119,"2",20,600,2001
"4679",120,"3",8419.4,252582,2001
"4680",122,"2",8,240,2001
"4681",123,"2",14,420,2001
"4682",124,"2",30,900,2001
"4683",125,"2",56,1680,2001
"4684",126,"2",46,1380,2001
"4685",127,"2",26,780,2001
"4686",128,"2",22,660,2001
"4687",129,"2",32,960,2001
"4688",130,"2",28,840,2001
"4689",131,"2",66,1980,2001
"4690",132,"2",12,360,2001
"4691",133,"2",14,420,2001
"4692",134,"3",27018.717647059,810561.529411769,2001
"4693",136,"2",22,660,2001
"4694",137,"2",60,1800,2001
"4695",138,"2",30,900,2001
"4696",139,"2",42,1260,2001
"4697",140,"2",40,1200,2001
"4698",141,"2",64,1920,2001
"4699",142,"2",30,900,2001
"4700",143,"2",42,1260,2001
"4701",144,"2",70,2100,2001
"4702",145,"2",54,1620,2001
"4703",146,"2",18,540,2001
"4704",147,"2",4,120,2001
"4705",151,"3",222617.305882353,6678519.17647059,2001
"4706",152,"2",20,600,2001
"4707",153,"2",56,1680,2001
"4708",154,"2",36,1080,2001
"4709",155,"2",48,1440,2001
"4710",156,"2",48,1440,2001
"4711",157,"2",16,480,2001
"4712",158,"2",20,600,2001
"4713",159,"2",22,660,2001
"4714",160,"2",12,360,2001
"4715",161,"2",30,900,2001
"4716",162,"3",116868.682352941,3506060.47058824,2001
"4717",166,"2",6,180,2001
"4718",167,"2",16,480,2001
"4719",168,"2",40,1200,2001
"4720",169,"2",22,660,2001
"4721",170,"2",32,960,2001
"4722",171,"2",36,1080,2001
"4723",172,"2",16,480,2001
"4724",173,"2",4,120,2001
"4725",174,"2",12,360,2001
"4726",175,"2",8,240,2001
"4727",176,"3",208903.941176471,6267118.23529412,2001
"4728",183,"2",6,180,2001
"4729",184,"2",12,360,2001
"4730",185,"2",8,240,2001
"4731",186,"2",4,120,2001
"4732",4,"3",782201.588235292,23466047.6470588,2001
"4733",5,"3",1267599.94117647,38027998.2352939,2001
"4734",6,"3",1600790.04705882,48023701.4117645,2001
"4735",7,"3",777671.505882354,23330145.1764706,2001
"4736",8,"3",238463.05882353,7153891.76470589,2001
"4737",10,"3",142721.341176471,4281640.23529412,2001
"4738",20,"3",1121702.81176471,33651084.3529412,2001
"4739",21,"3",1019274.6117647,30578238.352941,2001
"4740",22,"3",1431944.62352941,42958338.7058822,2001
"4741",23,"3",1323453.02352941,39703590.7058822,2001
"4742",24,"3",458590.65882353,13757719.7647059,2001
"4743",25,"3",764578.670588236,22937360.1176471,2001
"4744",26,"3",318438.894117647,9553166.82352942,2001
"4745",27,"3",35086.4235294118,1052592.70588235,2001
"4746",35,"3",976007.541176471,29280226.2352941,2001
"4747",36,"3",1348801.95294117,40464058.5882351,2001
"4748",37,"3",1406097.24705882,42182917.4117647,2001
"4749",38,"3",1203678.2235294,36110346.7058821,2001
"4750",39,"3",819258.517647056,24577755.5294117,2001
"4751",40,"3",953948.694117647,28618460.8235294,2001
"4752",41,"3",617295.482352935,18518864.470588,2001
"4753",50,"3",1464472.30588235,43934169.1764704,2001
"4754",51,"3",1568105.79999999,47043173.9999996,2001
"4755",52,"3",1613840.76470589,48415222.9411766,2001
"4756",53,"3",1672359.91764705,50170797.5294116,2001
"4757",54,"3",865488.258823523,25964647.7647057,2001
"4758",55,"3",513359.164705883,15400774.9411765,2001
"4759",56,"3",78702.3764705883,2361071.29411765,2001
"4760",64,"3",52848.9529411766,1585468.5882353,2001
"4761",65,"3",2190128.64705882,65703859.4117645,2001
"4762",66,"3",2263916.78823528,67917503.6470583,2001
"4763",67,"3",902653.835294117,27079615.0588235,2001
"4764",68,"3",507253,15217590,2001
"4765",79,"3",1010278.27058823,30308348.117647,2001
"4766",80,"3",2535235.6,76057068,2001
"4767",81,"3",1455084.95294116,43652548.5882349,2001
"4768",82,"3",841563.188235294,25246895.6470588,2001
"4769",83,"3",920930.011764707,27627900.3529412,2001
"4770",84,"3",359389,10781670,2001
"4771",85,"3",78157.8941176473,2344736.82352942,2001
"4772",86,"3",165488.576470589,4964657.29411766,2001
"4773",87,"3",89846.317647059,2695389.52941177,2001
"4774",88,"3",144674.270588235,4340228.11764706,2001
"4775",94,"3",258003,7740090.00000001,2001
"4776",95,"3",1047040.50588235,31411215.1764705,2001
"4777",96,"3",1082116.10588235,32463483.1764704,2001
"4778",97,"3",1262602.71764706,37878081.5294118,2001
"4779",98,"3",1131257.88235294,33937736.4705882,2001
"4780",99,"3",1014855.56470588,30445666.9411765,2001
"4781",100,"3",1001753.24705882,30052597.4117647,2001
"4782",101,"3",1020868.95294117,30626068.5882351,2001
"4783",102,"3",941944.082352943,28258322.4705883,2001
"4784",103,"3",765690.105882352,22970703.1764706,2001
"4785",104,"3",217419.705882353,6522591.17647059,2001
"4786",108,"3",97965.8000000001,2938974,2001
"4787",109,"3",1167504.92941176,35025147.8823529,2001
"4788",110,"3",608264.329411765,18247929.8823529,2001
"4789",111,"3",1296247.07058824,38887412.1176471,2001
"4790",112,"3",1299701.42352941,38991042.7058824,2001
"4791",113,"3",1165960.4117647,34978812.352941,2001
"4792",114,"3",932536.08235294,27976082.4705882,2001
"4793",115,"3",1318962.67058823,39568880.117647,2001
"4794",116,"3",1493972.68235293,44819180.470588,2001
"4795",117,"3",1265229.82352941,37956894.7058824,2001
"4796",118,"3",1288816.35294117,38664490.5882352,2001
"4797",119,"3",982938.952941163,29488168.5882349,2001
"4798",122,"3",463986.258823529,13919587.7647059,2001
"4799",123,"3",1279754.22352941,38392626.7058824,2001
"4800",124,"3",1238849.55294118,37165486.5882353,2001
"4801",125,"3",1244867.62352941,37346028.7058824,2001
"4802",126,"3",1281817.11764705,38454513.5294115,2001
"4803",127,"3",1297970.6,38939118,2001
"4804",128,"3",1033062.18823529,30991865.6470587,2001
"4805",129,"3",1021650.38823529,30649511.6470588,2001
"4806",130,"3",832295.070588236,24968852.1176471,2001
"4807",131,"3",1581675,47450250,2001
"4808",132,"3",470556.082352942,14116682.4705882,2001
"4809",133,"3",724616.929411763,21738507.8823529,2001
"4810",136,"3",1080670.96470588,32420128.9411765,2001
"4811",137,"3",1614390.35294117,48431710.5882351,2001
"4812",138,"3",1730298.89411764,51908966.8235293,2001
"4813",139,"3",1815780.30588235,54473409.1764706,2001
"4814",140,"3",1513690.3882353,45410711.6470589,2001
"4815",141,"3",1492663.95294118,44779918.5882353,2001
"4816",142,"3",1836504.8,55095144,2001
"4817",143,"3",1298308.12941177,38949243.882353,2001
"4818",144,"3",1745956,52378680.0000001,2001
"4819",145,"3",909653.541176471,27289606.2352941,2001
"4820",146,"3",1032857.28235294,30985718.4705881,2001
"4821",147,"3",158601.952941177,4758058.58823531,2001
"4822",152,"3",1293351.43529412,38800543.0588235,2001
"4823",153,"3",1242706.35294117,37281190.5882352,2001
"4824",154,"3",1007194.6117647,30215838.3529411,2001
"4825",155,"3",2008465.75294117,60253972.588235,2001
"4826",156,"3",1856063.45882353,55681903.7647058,2001
"4827",157,"3",1231017.27058824,36930518.1176471,2001
"4828",158,"3",1000783.29411764,30023498.8235293,2001
"4829",159,"3",1000471.75294118,30014152.5882353,2001
"4830",160,"3",979492.494117648,29384774.8235294,2001
"4831",161,"3",843160.10588235,25294803.1764705,2001
"4832",166,"3",145326.082352941,4359782.47058824,2001
"4833",167,"3",738920.282352941,22167608.4705882,2001
"4834",168,"3",1158309.55294117,34749286.5882352,2001
"4835",169,"3",904899.388235294,27146981.6470588,2001
"4836",170,"3",1475993.75294117,44279812.5882351,2001
"4837",171,"3",1503484.58823528,45104537.6470585,2001
"4838",172,"3",1457376.61176471,43721298.3529412,2001
"4839",173,"3",812485.023529411,24374550.7058823,2001
"4840",174,"3",698942.76470588,20968282.9411764,2001
"4841",175,"3",429486.529411765,12884595.8823529,2001
"4842",183,"3",81799.3411764707,2453980.23529412,2001
"4843",184,"3",308936.494117647,9268094.82352942,2001
"4844",185,"3",416724.776470585,12501743.2941176,2001
"4845",186,"3",97787.3882352944,2933621.64705883,2001
"4846",3,"1",243,7290,2002
"4847",4,"1",534.250980392157,16027.5294117647,2002
"4848",5,"1",280,8400,2002
"4849",6,"1",244,7320,2002
"4850",7,"1",299.125490196078,8973.76470588235,2002
"4851",8,"1",60,1800,2002
"4852",9,"1",251,7530,2002
"4853",10,"1",87,2610,2002
"4854",11,"3",12323.7529411765,369712.588235294,2002
"4855",20,"3",129,3870,2002
"4856",21,"1",4.74509803921569,142.352941176471,2002
"4857",22,"1",343.372549019608,10301.1764705882,2002
"4858",23,"1",399.749019607843,11992.4705882353,2002
"4859",24,"1",179,5370,2002
"4860",25,"1",271,8130,2002
"4861",26,"1",156.247058823529,4687.41176470588,2002
"4862",27,"1",32.7450980392157,982.352941176471,2002
"4863",36,"1",200,6000,2002
