"","pixels","label","area","year","transition","previous_class","current_class"
"12995",208,140,6240,"2006","5","3","1"
"12996",265,141,7950,"2006","5","3","1"
"12997",423,142,12690,"2006","5","3","1"
"12998",389.498039215686,143,11684.9411764706,"2006","5","3","1"
"12999",336.501960784314,144,10095.0588235294,"2006","5","3","1"
"13000",179.498039215686,145,5384.94117647059,"2006","5","3","1"
"13001",145,146,4350,"2006","5","3","1"
"13002",46,147,1380,"2006","5","3","1"
"13003",13,151,390,"2006","5","3","1"
"13004",174,152,5220,"2006","5","3","1"
"13005",204,153,6120,"2006","5","3","1"
"13006",126,154,3780,"2006","5","3","1"
"13007",198,155,5940,"2006","5","3","1"
"13008",208.745098039216,156,6262.35294117647,"2006","5","3","1"
"13009",223.992156862745,157,6719.76470588235,"2006","5","3","1"
"13010",131.247058823529,158,3937.41176470588,"2006","5","3","1"
"13011",224,159,6720,"2006","5","3","1"
"13012",328,160,9840,"2006","5","3","1"
"13013",197,161,5910,"2006","5","3","1"
"13014",44,162,1320,"2006","5","3","1"
"13015",33.0313725490196,166,990.941176470588,"2006","5","3","1"
"13016",145,167,4350,"2006","5","3","1"
"13017",372,168,11160,"2006","5","3","1"
"13018",199,169,5970,"2006","5","3","1"
"13019",318,170,9540,"2006","5","3","1"
"13020",305,171,9150,"2006","5","3","1"
"13021",356,172,10680,"2006","5","3","1"
"13022",118,173,3540,"2006","5","3","1"
"13023",125.435294117647,174,3763.05882352941,"2006","5","3","1"
"13024",113,175,3390,"2006","5","3","1"
"13025",51,176,1530,"2006","5","3","1"
"13026",22,183,660,"2006","5","3","1"
"13027",58,184,1740,"2006","5","3","1"
"13028",152,185,4560,"2006","5","3","1"
"13029",9,186,270,"2006","5","3","1"
"13030",NA,3,NA,"2006","6","3","2"
"13031",NA,4,NA,"2006","6","3","2"
"13032",6,5,180,"2006","6","3","2"
"13033",7,6,210,"2006","6","3","2"
"13034",8,7,240,"2006","6","3","2"
"13035",2,8,60,"2006","6","3","2"
"13036",6,9,180,"2006","6","3","2"
"13037",NA,10,NA,"2006","6","3","2"
"13038",NA,11,NA,"2006","6","3","2"
"13039",NA,19,NA,"2006","6","3","2"
"13040",6,20,180,"2006","6","3","2"
"13041",2,21,60,"2006","6","3","2"
"13042",4,22,120,"2006","6","3","2"
"13043",14,23,420,"2006","6","3","2"
"13044",7,24,210,"2006","6","3","2"
"13045",8,25,240,"2006","6","3","2"
"13046",4,26,120,"2006","6","3","2"
"13047",NA,27,NA,"2006","6","3","2"
"13048",7,35,210,"2006","6","3","2"
"13049",17,36,510,"2006","6","3","2"
"13050",8,37,240,"2006","6","3","2"
"13051",17,38,510,"2006","6","3","2"
"13052",12,39,360,"2006","6","3","2"
"13053",6,40,180,"2006","6","3","2"
"13054",2,41,60,"2006","6","3","2"
"13055",2,42,60,"2006","6","3","2"
"13056",NA,43,NA,"2006","6","3","2"
"13057",3,49,90,"2006","6","3","2"
"13058",21,50,630,"2006","6","3","2"
"13059",21,51,630,"2006","6","3","2"
"13060",13,52,390,"2006","6","3","2"
"13061",6,53,180,"2006","6","3","2"
"13062",2,54,60,"2006","6","3","2"
"13063",2,55,60,"2006","6","3","2"
"13064",NA,56,NA,"2006","6","3","2"
"13065",2,64,60,"2006","6","3","2"
"13066",22,65,660,"2006","6","3","2"
"13067",20,66,600,"2006","6","3","2"
"13068",17,67,510,"2006","6","3","2"
"13069",8,68,240,"2006","6","3","2"
"13070",NA,69,NA,"2006","6","3","2"
"13071",4,79,120,"2006","6","3","2"
"13072",31,80,930,"2006","6","3","2"
"13073",7,81,210,"2006","6","3","2"
"13074",2,82,60,"2006","6","3","2"
"13075",13,83,390,"2006","6","3","2"
"13076",3,84,90,"2006","6","3","2"
"13077",3,85,90,"2006","6","3","2"
"13078",6,86,180,"2006","6","3","2"
"13079",NA,87,NA,"2006","6","3","2"
"13080",2,88,60,"2006","6","3","2"
"13081",NA,89,NA,"2006","6","3","2"
"13082",11,94,330,"2006","6","3","2"
"13083",10,95,300,"2006","6","3","2"
"13084",8,96,240,"2006","6","3","2"
"13085",18,97,540,"2006","6","3","2"
"13086",9,98,270,"2006","6","3","2"
"13087",11,99,330,"2006","6","3","2"
"13088",19,100,570,"2006","6","3","2"
"13089",5,101,150,"2006","6","3","2"
"13090",8,102,240,"2006","6","3","2"
"13091",12,103,360,"2006","6","3","2"
"13092",4,104,120,"2006","6","3","2"
"13093",NA,108,NA,"2006","6","3","2"
"13094",9,109,270,"2006","6","3","2"
"13095",4,110,120,"2006","6","3","2"
"13096",16,111,480,"2006","6","3","2"
"13097",13,112,390,"2006","6","3","2"
"13098",8,113,240,"2006","6","3","2"
"13099",3,114,90,"2006","6","3","2"
"13100",15,115,450,"2006","6","3","2"
"13101",35,116,1050,"2006","6","3","2"
"13102",12,117,360,"2006","6","3","2"
"13103",16,118,480,"2006","6","3","2"
"13104",16,119,480,"2006","6","3","2"
"13105",NA,120,NA,"2006","6","3","2"
"13106",NA,121,NA,"2006","6","3","2"
"13107",8,122,240,"2006","6","3","2"
"13108",15,123,450,"2006","6","3","2"
"13109",22,124,660,"2006","6","3","2"
"13110",7,125,210,"2006","6","3","2"
"13111",5,126,150,"2006","6","3","2"
"13112",9.50196078431373,127,285.058823529412,"2006","6","3","2"
"13113",7.49803921568627,128,224.941176470588,"2006","6","3","2"
"13114",17,129,510,"2006","6","3","2"
"13115",12,130,360,"2006","6","3","2"
"13116",29,131,870,"2006","6","3","2"
"13117",4,132,120,"2006","6","3","2"
"13118",6,133,180,"2006","6","3","2"
"13119",NA,134,NA,"2006","6","3","2"
"13120",4,136,120,"2006","6","3","2"
"13121",20,137,600,"2006","6","3","2"
"13122",17,138,510,"2006","6","3","2"
"13123",20,139,600,"2006","6","3","2"
"13124",15,140,450,"2006","6","3","2"
"13125",9,141,270,"2006","6","3","2"
"13126",4,142,120,"2006","6","3","2"
"13127",NA,143,NA,"2006","6","3","2"
"13128",9,144,270,"2006","6","3","2"
"13129",11,145,330,"2006","6","3","2"
"13130",10,146,300,"2006","6","3","2"
"13131",2,147,60,"2006","6","3","2"
"13132",1,151,30,"2006","6","3","2"
"13133",21,152,630,"2006","6","3","2"
"13134",11,153,330,"2006","6","3","2"
"13135",7,154,210,"2006","6","3","2"
"13136",13,155,390,"2006","6","3","2"
"13137",22,156,660,"2006","6","3","2"
"13138",9,157,270,"2006","6","3","2"
"13139",5,158,150,"2006","6","3","2"
"13140",7,159,210,"2006","6","3","2"
"13141",9,160,270,"2006","6","3","2"
"13142",12,161,360,"2006","6","3","2"
"13143",2,162,60,"2006","6","3","2"
"13144",2,166,60,"2006","6","3","2"
"13145",9,167,270,"2006","6","3","2"
"13146",6,168,180,"2006","6","3","2"
"13147",14,169,420,"2006","6","3","2"
"13148",14,170,420,"2006","6","3","2"
"13149",10,171,300,"2006","6","3","2"
"13150",6,172,180,"2006","6","3","2"
"13151",11,173,330,"2006","6","3","2"
"13152",6,174,180,"2006","6","3","2"
"13153",4,175,120,"2006","6","3","2"
"13154",3,176,90,"2006","6","3","2"
"13155",NA,183,NA,"2006","6","3","2"
"13156",2,184,60,"2006","6","3","2"
"13157",6,185,180,"2006","6","3","2"
"13158",NA,186,NA,"2006","6","3","2"
"13159",13,3,390,"2007","1","1","3"
"13160",59.2509803921569,4,1777.52941176471,"2007","1","1","3"
"13161",104.874509803922,5,3146.23529411765,"2007","1","1","3"
"13162",105,6,3150,"2007","1","1","3"
"13163",61,7,1830,"2007","1","1","3"
"13164",11,8,330,"2007","1","1","3"
"13165",18,9,540,"2007","1","1","3"
"13166",21,10,630,"2007","1","1","3"
"13167",NA,11,NA,"2007","1","1","3"
"13168",4,19,120,"2007","1","1","3"
"13169",73.8745098039216,20,2216.23529411765,"2007","1","1","3"
"13170",49,21,1470,"2007","1","1","3"
"13171",90,22,2700,"2007","1","1","3"
"13172",99,23,2970,"2007","1","1","3"
"13173",36,24,1080,"2007","1","1","3"
"13174",84,25,2520,"2007","1","1","3"
"13175",43,26,1290,"2007","1","1","3"
"13176",2,27,60,"2007","1","1","3"
"13177",25,35,750,"2007","1","1","3"
"13178",144,36,4320,"2007","1","1","3"
"13179",197,37,5910,"2007","1","1","3"
"13180",153,38,4590,"2007","1","1","3"
"13181",93,39,2790,"2007","1","1","3"
"13182",122,40,3660,"2007","1","1","3"
"13183",138,41,4140,"2007","1","1","3"
"13184",18,42,540,"2007","1","1","3"
"13185",NA,43,NA,"2007","1","1","3"
"13186",15,49,450,"2007","1","1","3"
"13187",138.125490196078,50,4143.76470588235,"2007","1","1","3"
"13188",123.870588235294,51,3716.11764705882,"2007","1","1","3"
"13189",157,52,4710,"2007","1","1","3"
"13190",168,53,5040,"2007","1","1","3"
"13191",70,54,2100,"2007","1","1","3"
"13192",59.7490196078431,55,1792.47058823529,"2007","1","1","3"
"13193",8.25098039215686,56,247.529411764706,"2007","1","1","3"
"13194",1,64,30,"2007","1","1","3"
"13195",139.211764705882,65,4176.35294117647,"2007","1","1","3"
"13196",235.117647058824,66,7053.52941176471,"2007","1","1","3"
"13197",189,67,5670,"2007","1","1","3"
"13198",47,68,1410,"2007","1","1","3"
"13199",NA,69,NA,"2007","1","1","3"
"13200",43,79,1290,"2007","1","1","3"
"13201",180,80,5400,"2007","1","1","3"
"13202",220.250980392157,81,6607.52941176471,"2007","1","1","3"
"13203",183.745098039216,82,5512.35294117647,"2007","1","1","3"
"13204",125.247058823529,83,3757.41176470588,"2007","1","1","3"
"13205",22,84,660,"2007","1","1","3"
"13206",4,85,120,"2007","1","1","3"
"13207",4,86,120,"2007","1","1","3"
"13208",9,87,270,"2007","1","1","3"
"13209",12.3725490196078,88,371.176470588235,"2007","1","1","3"
"13210",NA,89,NA,"2007","1","1","3"
"13211",20,94,600,"2007","1","1","3"
"13212",99,95,2970,"2007","1","1","3"
"13213",189,96,5670,"2007","1","1","3"
"13214",207,97,6210,"2007","1","1","3"
"13215",215,98,6450,"2007","1","1","3"
"13216",184.498039215686,99,5534.94117647059,"2007","1","1","3"
"13217",109.498039215686,100,3284.94117647059,"2007","1","1","3"
"13218",113,101,3390,"2007","1","1","3"
"13219",126,102,3780,"2007","1","1","3"
"13220",105.250980392157,103,3157.52941176471,"2007","1","1","3"
"13221",28.7490196078431,104,862.470588235294,"2007","1","1","3"
"13222",14.2509803921569,108,427.529411764706,"2007","1","1","3"
"13223",151,109,4530,"2007","1","1","3"
"13224",61,110,1830,"2007","1","1","3"
"13225",168,111,5040,"2007","1","1","3"
"13226",188,112,5640,"2007","1","1","3"
"13227",184.996078431373,113,5549.88235294118,"2007","1","1","3"
"13228",116.752941176471,114,3502.58823529412,"2007","1","1","3"
"13229",157.996078431373,115,4739.88235294118,"2007","1","1","3"
"13230",188.996078431373,116,5669.88235294118,"2007","1","1","3"
"13231",225.247058823529,117,6757.41176470588,"2007","1","1","3"
"13232",308.745098039216,118,9262.35294117647,"2007","1","1","3"
"13233",167,119,5010,"2007","1","1","3"
"13234",4,120,120,"2007","1","1","3"
"13235",NA,121,NA,"2007","1","1","3"
"13236",86,122,2580,"2007","1","1","3"
"13237",245.996078431373,123,7379.88235294118,"2007","1","1","3"
"13238",120,124,3600,"2007","1","1","3"
"13239",121,125,3630,"2007","1","1","3"
"13240",161,126,4830,"2007","1","1","3"
"13241",220,127,6600,"2007","1","1","3"
"13242",237,128,7110,"2007","1","1","3"
"13243",114.501960784314,129,3435.05882352941,"2007","1","1","3"
"13244",109.749019607843,130,3292.47058823529,"2007","1","1","3"
"13245",187,131,5610,"2007","1","1","3"
"13246",72,132,2160,"2007","1","1","3"
"13247",73,133,2190,"2007","1","1","3"
"13248",NA,134,NA,"2007","1","1","3"
"13249",79,136,2370,"2007","1","1","3"
"13250",145,137,4350,"2007","1","1","3"
"13251",268.996078431373,138,8069.88235294118,"2007","1","1","3"
"13252",235.125490196078,139,7053.76470588235,"2007","1","1","3"
"13253",233,140,6990,"2007","1","1","3"
"13254",274,141,8220,"2007","1","1","3"
"13255",387,142,11610,"2007","1","1","3"
"13256",404.498039215686,143,12134.9411764706,"2007","1","1","3"
"13257",340.501960784314,144,10215.0588235294,"2007","1","1","3"
"13258",172,145,5160,"2007","1","1","3"
"13259",148,146,4440,"2007","1","1","3"
"13260",43,147,1290,"2007","1","1","3"
"13261",12,151,360,"2007","1","1","3"
"13262",153,152,4590,"2007","1","1","3"
"13263",174,153,5220,"2007","1","1","3"
"13264",123.874509803922,154,3716.23529411765,"2007","1","1","3"
"13265",156,155,4680,"2007","1","1","3"
"13266",204,156,6120,"2007","1","1","3"
"13267",173.745098039216,157,5212.35294117647,"2007","1","1","3"
"13268",129.247058823529,158,3877.41176470588,"2007","1","1","3"
"13269",226,159,6780,"2007","1","1","3"
"13270",317,160,9510,"2007","1","1","3"
"13271",118,161,3540,"2007","1","1","3"
"13272",35,162,1050,"2007","1","1","3"
"13273",46.6705882352941,166,1400.11764705882,"2007","1","1","3"
"13274",211.466666666667,167,6344,"2007","1","1","3"
"13275",449.745098039216,168,13492.3529411765,"2007","1","1","3"
"13276",232.498039215686,169,6974.94117647059,"2007","1","1","3"
"13277",244,170,7320,"2007","1","1","3"
"13278",342,171,10260,"2007","1","1","3"
"13279",414,172,12420,"2007","1","1","3"
"13280",127,173,3810,"2007","1","1","3"
"13281",110,174,3300,"2007","1","1","3"
"13282",59,175,1770,"2007","1","1","3"
"13283",45,176,1350,"2007","1","1","3"
"13284",30,183,900,"2007","1","1","3"
"13285",54.4980392156863,184,1634.94117647059,"2007","1","1","3"
"13286",136,185,4080,"2007","1","1","3"
"13287",14,186,420,"2007","1","1","3"
"13288",NA,3,NA,"2007","2","1","2"
"13289",NA,4,NA,"2007","2","1","2"
"13290",NA,5,NA,"2007","2","1","2"
"13291",NA,6,NA,"2007","2","1","2"
"13292",NA,7,NA,"2007","2","1","2"
"13293",NA,8,NA,"2007","2","1","2"
"13294",NA,9,NA,"2007","2","1","2"
"13295",NA,10,NA,"2007","2","1","2"
"13296",NA,11,NA,"2007","2","1","2"
"13297",NA,19,NA,"2007","2","1","2"
"13298",NA,20,NA,"2007","2","1","2"
"13299",NA,21,NA,"2007","2","1","2"
"13300",NA,22,NA,"2007","2","1","2"
"13301",NA,23,NA,"2007","2","1","2"
"13302",NA,24,NA,"2007","2","1","2"
"13303",NA,25,NA,"2007","2","1","2"
"13304",NA,26,NA,"2007","2","1","2"
"13305",NA,27,NA,"2007","2","1","2"
"13306",NA,35,NA,"2007","2","1","2"
"13307",NA,36,NA,"2007","2","1","2"
"13308",NA,37,NA,"2007","2","1","2"
"13309",NA,38,NA,"2007","2","1","2"
"13310",NA,39,NA,"2007","2","1","2"
"13311",NA,40,NA,"2007","2","1","2"
"13312",NA,41,NA,"2007","2","1","2"
"13313",NA,42,NA,"2007","2","1","2"
"13314",NA,43,NA,"2007","2","1","2"
"13315",NA,49,NA,"2007","2","1","2"
"13316",NA,50,NA,"2007","2","1","2"
"13317",NA,51,NA,"2007","2","1","2"
"13318",NA,52,NA,"2007","2","1","2"
"13319",NA,53,NA,"2007","2","1","2"
"13320",NA,54,NA,"2007","2","1","2"
"13321",NA,55,NA,"2007","2","1","2"
"13322",NA,56,NA,"2007","2","1","2"
"13323",NA,64,NA,"2007","2","1","2"
"13324",NA,65,NA,"2007","2","1","2"
"13325",NA,66,NA,"2007","2","1","2"
"13326",NA,67,NA,"2007","2","1","2"
"13327",NA,68,NA,"2007","2","1","2"
"13328",NA,69,NA,"2007","2","1","2"
"13329",NA,79,NA,"2007","2","1","2"
"13330",NA,80,NA,"2007","2","1","2"
"13331",NA,81,NA,"2007","2","1","2"
"13332",NA,82,NA,"2007","2","1","2"
"13333",NA,83,NA,"2007","2","1","2"
"13334",NA,84,NA,"2007","2","1","2"
"13335",NA,85,NA,"2007","2","1","2"
"13336",NA,86,NA,"2007","2","1","2"
"13337",NA,87,NA,"2007","2","1","2"
"13338",NA,88,NA,"2007","2","1","2"
"13339",NA,89,NA,"2007","2","1","2"
"13340",NA,94,NA,"2007","2","1","2"
"13341",NA,95,NA,"2007","2","1","2"
"13342",NA,96,NA,"2007","2","1","2"
"13343",NA,97,NA,"2007","2","1","2"
"13344",NA,98,NA,"2007","2","1","2"
"13345",NA,99,NA,"2007","2","1","2"
"13346",NA,100,NA,"2007","2","1","2"
"13347",NA,101,NA,"2007","2","1","2"
"13348",NA,102,NA,"2007","2","1","2"
"13349",NA,103,NA,"2007","2","1","2"
"13350",NA,104,NA,"2007","2","1","2"
"13351",NA,108,NA,"2007","2","1","2"
"13352",NA,109,NA,"2007","2","1","2"
"13353",NA,110,NA,"2007","2","1","2"
"13354",NA,111,NA,"2007","2","1","2"
"13355",NA,112,NA,"2007","2","1","2"
"13356",NA,113,NA,"2007","2","1","2"
"13357",NA,114,NA,"2007","2","1","2"
"13358",NA,115,NA,"2007","2","1","2"
"13359",NA,116,NA,"2007","2","1","2"
"13360",NA,117,NA,"2007","2","1","2"
"13361",NA,118,NA,"2007","2","1","2"
"13362",NA,119,NA,"2007","2","1","2"
"13363",NA,120,NA,"2007","2","1","2"
"13364",NA,121,NA,"2007","2","1","2"
"13365",NA,122,NA,"2007","2","1","2"
"13366",NA,123,NA,"2007","2","1","2"
"13367",NA,124,NA,"2007","2","1","2"
"13368",NA,125,NA,"2007","2","1","2"
"13369",NA,126,NA,"2007","2","1","2"
"13370",NA,127,NA,"2007","2","1","2"
"13371",NA,128,NA,"2007","2","1","2"
"13372",NA,129,NA,"2007","2","1","2"
"13373",NA,130,NA,"2007","2","1","2"
"13374",NA,131,NA,"2007","2","1","2"
"13375",NA,132,NA,"2007","2","1","2"
"13376",NA,133,NA,"2007","2","1","2"
"13377",NA,134,NA,"2007","2","1","2"
"13378",NA,136,NA,"2007","2","1","2"
"13379",NA,137,NA,"2007","2","1","2"
"13380",NA,138,NA,"2007","2","1","2"
"13381",NA,139,NA,"2007","2","1","2"
"13382",NA,140,NA,"2007","2","1","2"
"13383",NA,141,NA,"2007","2","1","2"
"13384",NA,142,NA,"2007","2","1","2"
"13385",NA,143,NA,"2007","2","1","2"
"13386",NA,144,NA,"2007","2","1","2"
"13387",NA,145,NA,"2007","2","1","2"
"13388",NA,146,NA,"2007","2","1","2"
"13389",NA,147,NA,"2007","2","1","2"
"13390",NA,151,NA,"2007","2","1","2"
"13391",NA,152,NA,"2007","2","1","2"
"13392",NA,153,NA,"2007","2","1","2"
"13393",NA,154,NA,"2007","2","1","2"
"13394",NA,155,NA,"2007","2","1","2"
"13395",NA,156,NA,"2007","2","1","2"
"13396",NA,157,NA,"2007","2","1","2"
"13397",NA,158,NA,"2007","2","1","2"
"13398",NA,159,NA,"2007","2","1","2"
"13399",NA,160,NA,"2007","2","1","2"
"13400",NA,161,NA,"2007","2","1","2"
"13401",NA,162,NA,"2007","2","1","2"
"13402",NA,166,NA,"2007","2","1","2"
"13403",NA,167,NA,"2007","2","1","2"
"13404",NA,168,NA,"2007","2","1","2"
"13405",NA,169,NA,"2007","2","1","2"
"13406",NA,170,NA,"2007","2","1","2"
"13407",NA,171,NA,"2007","2","1","2"
"13408",NA,172,NA,"2007","2","1","2"
"13409",NA,173,NA,"2007","2","1","2"
"13410",NA,174,NA,"2007","2","1","2"
"13411",NA,175,NA,"2007","2","1","2"
"13412",NA,176,NA,"2007","2","1","2"
"13413",NA,183,NA,"2007","2","1","2"
"13414",NA,184,NA,"2007","2","1","2"
"13415",NA,185,NA,"2007","2","1","2"
"13416",NA,186,NA,"2007","2","1","2"
"13417",NA,3,NA,"2007","3","2","1"
"13418",NA,4,NA,"2007","3","2","1"
"13419",NA,5,NA,"2007","3","2","1"
"13420",NA,6,NA,"2007","3","2","1"
"13421",NA,7,NA,"2007","3","2","1"
"13422",NA,8,NA,"2007","3","2","1"
"13423",NA,9,NA,"2007","3","2","1"
"13424",NA,10,NA,"2007","3","2","1"
"13425",NA,11,NA,"2007","3","2","1"
"13426",NA,19,NA,"2007","3","2","1"
"13427",NA,20,NA,"2007","3","2","1"
"13428",NA,21,NA,"2007","3","2","1"
"13429",NA,22,NA,"2007","3","2","1"
"13430",NA,23,NA,"2007","3","2","1"
"13431",NA,24,NA,"2007","3","2","1"
"13432",NA,25,NA,"2007","3","2","1"
"13433",NA,26,NA,"2007","3","2","1"
"13434",NA,27,NA,"2007","3","2","1"
"13435",NA,35,NA,"2007","3","2","1"
"13436",NA,36,NA,"2007","3","2","1"
"13437",NA,37,NA,"2007","3","2","1"
"13438",NA,38,NA,"2007","3","2","1"
"13439",NA,39,NA,"2007","3","2","1"
"13440",NA,40,NA,"2007","3","2","1"
"13441",NA,41,NA,"2007","3","2","1"
"13442",NA,42,NA,"2007","3","2","1"
"13443",NA,43,NA,"2007","3","2","1"
"13444",NA,49,NA,"2007","3","2","1"
"13445",NA,50,NA,"2007","3","2","1"
"13446",NA,51,NA,"2007","3","2","1"
"13447",NA,52,NA,"2007","3","2","1"
"13448",NA,53,NA,"2007","3","2","1"
"13449",NA,54,NA,"2007","3","2","1"
"13450",NA,55,NA,"2007","3","2","1"
"13451",NA,56,NA,"2007","3","2","1"
"13452",NA,64,NA,"2007","3","2","1"
"13453",NA,65,NA,"2007","3","2","1"
"13454",NA,66,NA,"2007","3","2","1"
"13455",NA,67,NA,"2007","3","2","1"
"13456",NA,68,NA,"2007","3","2","1"
"13457",NA,69,NA,"2007","3","2","1"
"13458",NA,79,NA,"2007","3","2","1"
"13459",NA,80,NA,"2007","3","2","1"
"13460",NA,81,NA,"2007","3","2","1"
"13461",NA,82,NA,"2007","3","2","1"
"13462",NA,83,NA,"2007","3","2","1"
"13463",NA,84,NA,"2007","3","2","1"
"13464",NA,85,NA,"2007","3","2","1"
"13465",NA,86,NA,"2007","3","2","1"
"13466",NA,87,NA,"2007","3","2","1"
"13467",NA,88,NA,"2007","3","2","1"
"13468",NA,89,NA,"2007","3","2","1"
"13469",2,94,60,"2007","3","2","1"
"13470",NA,95,NA,"2007","3","2","1"
"13471",NA,96,NA,"2007","3","2","1"
"13472",NA,97,NA,"2007","3","2","1"
"13473",NA,98,NA,"2007","3","2","1"
"13474",NA,99,NA,"2007","3","2","1"
"13475",NA,100,NA,"2007","3","2","1"
"13476",NA,101,NA,"2007","3","2","1"
"13477",NA,102,NA,"2007","3","2","1"
"13478",NA,103,NA,"2007","3","2","1"
"13479",NA,104,NA,"2007","3","2","1"
"13480",NA,108,NA,"2007","3","2","1"
"13481",NA,109,NA,"2007","3","2","1"
"13482",NA,110,NA,"2007","3","2","1"
"13483",NA,111,NA,"2007","3","2","1"
"13484",NA,112,NA,"2007","3","2","1"
"13485",NA,113,NA,"2007","3","2","1"
"13486",NA,114,NA,"2007","3","2","1"
"13487",2,115,60,"2007","3","2","1"
"13488",NA,116,NA,"2007","3","2","1"
"13489",NA,117,NA,"2007","3","2","1"
"13490",NA,118,NA,"2007","3","2","1"
"13491",NA,119,NA,"2007","3","2","1"
"13492",NA,120,NA,"2007","3","2","1"
"13493",NA,121,NA,"2007","3","2","1"
"13494",NA,122,NA,"2007","3","2","1"
"13495",NA,123,NA,"2007","3","2","1"
"13496",NA,124,NA,"2007","3","2","1"
"13497",NA,125,NA,"2007","3","2","1"
"13498",NA,126,NA,"2007","3","2","1"
"13499",NA,127,NA,"2007","3","2","1"
"13500",NA,128,NA,"2007","3","2","1"
"13501",NA,129,NA,"2007","3","2","1"
"13502",NA,130,NA,"2007","3","2","1"
"13503",NA,131,NA,"2007","3","2","1"
"13504",NA,132,NA,"2007","3","2","1"
"13505",NA,133,NA,"2007","3","2","1"
"13506",NA,134,NA,"2007","3","2","1"
"13507",NA,136,NA,"2007","3","2","1"
"13508",NA,137,NA,"2007","3","2","1"
"13509",NA,138,NA,"2007","3","2","1"
"13510",NA,139,NA,"2007","3","2","1"
"13511",NA,140,NA,"2007","3","2","1"
"13512",NA,141,NA,"2007","3","2","1"
"13513",NA,142,NA,"2007","3","2","1"
"13514",NA,143,NA,"2007","3","2","1"
"13515",NA,144,NA,"2007","3","2","1"
"13516",NA,145,NA,"2007","3","2","1"
"13517",NA,146,NA,"2007","3","2","1"
"13518",NA,147,NA,"2007","3","2","1"
"13519",NA,151,NA,"2007","3","2","1"
"13520",NA,152,NA,"2007","3","2","1"
"13521",NA,153,NA,"2007","3","2","1"
"13522",NA,154,NA,"2007","3","2","1"
"13523",NA,155,NA,"2007","3","2","1"
"13524",NA,156,NA,"2007","3","2","1"
"13525",NA,157,NA,"2007","3","2","1"
"13526",NA,158,NA,"2007","3","2","1"
"13527",NA,159,NA,"2007","3","2","1"
"13528",NA,160,NA,"2007","3","2","1"
"13529",NA,161,NA,"2007","3","2","1"
"13530",NA,162,NA,"2007","3","2","1"
"13531",NA,166,NA,"2007","3","2","1"
"13532",NA,167,NA,"2007","3","2","1"
"13533",NA,168,NA,"2007","3","2","1"
"13534",NA,169,NA,"2007","3","2","1"
"13535",NA,170,NA,"2007","3","2","1"
"13536",NA,171,NA,"2007","3","2","1"
"13537",NA,172,NA,"2007","3","2","1"
"13538",NA,173,NA,"2007","3","2","1"
"13539",NA,174,NA,"2007","3","2","1"
"13540",NA,175,NA,"2007","3","2","1"
"13541",NA,176,NA,"2007","3","2","1"
"13542",NA,183,NA,"2007","3","2","1"
"13543",NA,184,NA,"2007","3","2","1"
"13544",NA,185,NA,"2007","3","2","1"
"13545",NA,186,NA,"2007","3","2","1"
"13546",NA,3,NA,"2007","4","2","3"
"13547",NA,4,NA,"2007","4","2","3"
"13548",6,5,180,"2007","4","2","3"
"13549",10,6,300,"2007","4","2","3"
"13550",4,7,120,"2007","4","2","3"
"13551",2,8,60,"2007","4","2","3"
"13552",4,9,120,"2007","4","2","3"
"13553",NA,10,NA,"2007","4","2","3"
"13554",NA,11,NA,"2007","4","2","3"
"13555",NA,19,NA,"2007","4","2","3"
"13556",NA,20,NA,"2007","4","2","3"
"13557",2,21,60,"2007","4","2","3"
"13558",6,22,180,"2007","4","2","3"
"13559",10,23,300,"2007","4","2","3"
"13560",NA,24,NA,"2007","4","2","3"
"13561",10,25,300,"2007","4","2","3"
"13562",4,26,120,"2007","4","2","3"
"13563",NA,27,NA,"2007","4","2","3"
"13564",3,35,90,"2007","4","2","3"
"13565",18,36,540,"2007","4","2","3"
"13566",8,37,240,"2007","4","2","3"
"13567",16,38,480,"2007","4","2","3"
"13568",8,39,240,"2007","4","2","3"
"13569",14,40,420,"2007","4","2","3"
"13570",5,41,150,"2007","4","2","3"
"13571",2,42,60,"2007","4","2","3"
"13572",NA,43,NA,"2007","4","2","3"
"13573",3,49,90,"2007","4","2","3"
"13574",22,50,660,"2007","4","2","3"
"13575",21,51,630,"2007","4","2","3"
"13576",9,52,270,"2007","4","2","3"
"13577",6,53,180,"2007","4","2","3"
"13578",2,54,60,"2007","4","2","3"
"13579",2,55,60,"2007","4","2","3"
"13580",NA,56,NA,"2007","4","2","3"
"13581",2,64,60,"2007","4","2","3"
"13582",44,65,1320,"2007","4","2","3"
"13583",28.2509803921569,66,847.529411764706,"2007","4","2","3"
"13584",23.7490196078431,67,712.470588235294,"2007","4","2","3"
"13585",3,68,90,"2007","4","2","3"
"13586",NA,69,NA,"2007","4","2","3"
"13587",7,79,210,"2007","4","2","3"
"13588",32,80,960,"2007","4","2","3"
"13589",14,81,420,"2007","4","2","3"
"13590",8,82,240,"2007","4","2","3"
"13591",15,83,450,"2007","4","2","3"
"13592",4,84,120,"2007","4","2","3"
"13593",3,85,90,"2007","4","2","3"
"13594",2,86,60,"2007","4","2","3"
"13595",NA,87,NA,"2007","4","2","3"
"13596",2,88,60,"2007","4","2","3"
"13597",NA,89,NA,"2007","4","2","3"
"13598",11,94,330,"2007","4","2","3"
"13599",10,95,300,"2007","4","2","3"
"13600",12,96,360,"2007","4","2","3"
