"","GPS_LAT","GPS_LONG","class"
"821",57.82777,25.75078,"0"
"822",57.86665,25.78001,"0"
"823",57.65187,25.69568,"0"
"824",57.84525,25.80522,"0"
"825",57.85876,25.84579,"0"
"826",56.20203,25.20287,"0"
"827",57.59278,25.76367,"0"
"828",57.81985,25.86322,"0"
"829",56.18981,25.21301,"0"
"830",56.46986,25.32562,"0"
"831",57.57136,25.78872,"0"
"832",57.64124,25.81921,"0"
"833",57.72856,25.85753,"0"
"834",57.54995,25.81373,"0"
"835",57.63727,25.85191,"0"
"836",57.67221,25.86724,"0"
"837",57.79446,25.92116,"0"
"838",57.82936,25.93666,"0"
"839",57.56346,25.85398,"0"
"840",57.66823,25.89998,"0"
"841",57.72063,25.92306,"0"
"842",57.76903,25.97912,"0"
"843",57.80392,25.99459,"0"
"844",57.75095,25.99952,"0"
"845",57.56899,25.95951,"0"
"846",57.70864,26.02133,"0"
"847",57.72611,26.02909,"0"
"848",57.76417,26.04613,"0"
"849",57.70464,26.05404,"0"
"850",57.57848,26.03248,"0"
"851",57.73553,26.10238,"0"
"852",57.62681,26.08834,"0"
"853",57.73149,26.13512,"0"
"854",57.5354,26.0823,"0"
"855",57.47916,26.09156,"0"
"856",57.51408,26.10705,"0"
"857",57.67109,26.1771,"0"
"858",57.37046,26.07782,"0"
"859",57.48857,26.16439,"0"
"860",57.34498,26.13495,"0"
"861",57.39731,26.15814,"0"
"862",57.50195,26.20471,"0"
"863",57.56767,26.26857,"0"
"864",57.30201,26.18432,"0"
"865",57.42409,26.23857,"0"
"866",57.51131,26.27756,"0"
"867",57.58105,26.30897,"0"
"868",57.38518,26.2555,"0"
"869",57.32882,26.26455,"0"
"870",57.48571,26.33481,"0"
"871",57.37706,26.32034,"0"
"872",57.56878,26.40673,"0"
"873",57.35553,26.34497,"0"
"874",57.51241,26.41559,"0"
"875",57.5647,26.4393,"0"
"876",57.33403,26.36953,"0"
"877",57.37442,26.39229,"0"
"878",57.29044,26.38853,"0"
"879",57.38221,26.42545,"0"
"880",57.41707,26.44118,"0"
"881",57.32584,26.43427,"0"
"882",57.34327,26.44217,"0"
"883",57.36068,26.44998,"0"
"884",57.48266,26.50523,"0"
"885",57.31762,26.49903,"0"
"886",57.38732,26.53056,"0"
"887",57.34835,26.54713,"0"
"888",57.3965,26.60354,"0"
"889",57.44871,26.62717,"0"
"890",57.51835,26.65913,"0"
"891",57.55318,26.67517,"0"
"892",57.30747,26.59725,"0"
"893",57.45944,26.67935,"0"
"894",57.49678,26.68361,"0"
"895",57.31851,26.6363,"0"
"896",57.40557,26.67605,"0"
"897",57.44038,26.69209,"0"
"898",57.52743,26.73219,"0"
"899",57.33177,26.6766,"0"
"900",57.34502,26.7169,"0"
"901",57.50167,26.78911,"0"
"902",57.53644,26.80533,"0"
"903",57.3592,26.75585,"0"
"904",57.42786,26.78937,"0"
"905",57.48006,26.81351,"0"
"906",57.51486,26.82969,"0"
"907",57.58446,26.86213,"0"
"908",57.60186,26.87023,"0"
"909",57.37148,26.79766,"0"
"910",57.40628,26.81374,"0"
"911",57.45846,26.83803,"0"
"912",57.49327,26.85408,"0"
"913",57.61504,26.91098,"0"
"914",57.38997,26.829,"0"
"915",57.43689,26.86226,"0"
"916",57.59344,26.93533,"0"
"917",57.55441,26.95157,"0"
"918",57.58071,27.033,"0"
"919",56.86713,22.87367,"0"
"920",56.82541,22.92607,"0"
"921",56.78043,23.0106,"0"
"922",56.86857,23.04126,"0"
"923",56.84767,23.06724,"0"
"924",56.63288,23.02612,"0"
"925",56.8607,22.93825,"0"
"926",56.69349,25.45056,"0"
"927",56.72842,25.46501,"0"
"928",56.37756,23.2026,"0"
"929",56.88835,23.3812,"0"
"930",56.64863,25.36512,"0"
"931",56.34576,25.44146,"0"
"932",56.4507,25.48344,"0"
"933",56.373002,25.51912,"0"
"934",56.2565,25.57093,"0"
"935",57.00174,26.66309,"0"
"936",56.92795,26.66372,"0"
"937",56.9976,26.69518,"0"
"938",56.9586,26.71144,"0"
"939",56.86745,26.70418,"0"
"940",56.70656,26.6658,"0"
"941",56.89808,26.75189,"0"
"942",56.96769,26.78339,"0"
"943",57.01986,26.80717,"0"
"944",57.05468,26.82299,"0"
"945",57.08946,26.83901,"0"
"946",57.12131,26.85663,"0"
"947",56.63276,26.66648,"0"
"948",56.66772,26.68145,"0"
"949",56.94611,26.80746,"0"
"950",56.90714,26.82371,"0"
"951",56.99827,26.86353,"0"
"952",57.06372,26.89519,"0"
"953",57.04206,26.91933,"0"
"954",57.18121,26.98353,"0"
"955",56.74345,27.22226,"0"
"956",56.60915,27.39542,"0"
"957",56.87332,21.24331,"0"
"958",56.89412,21.24044,"0"
"959",57.08582,27.00754,"0"
"960",56.64677,26.8409,"0"
"961",56.65996,26.88055,"0"
"962",56.71216,26.90417,"0"
"963",57.16301,27.11475,"0"
"964",56.67316,26.9202,"0"
"965",56.72531,26.94389,"0"
"966",56.73852,26.98362,"0"
"967",57.08617,27.14403,"0"
"968",56.74412,27.02821,"0"
"969",56.67788,27.02338,"0"
"970",56.84743,27.13511,"0"
"971",56.88224,27.15123,"0"
"972",57.00385,27.2078,"0"
"973",57.05594,27.23217,"0"
"974",57.07335,27.2403,"0"
"975",56.98214,27.23171,"0"
"976",57.0169,27.24796,"0"
"977",57.06808,27.28284,"0"
"978",57.10375,27.28869,"0"
"979",56.57822,27.07898,"0"
"980",56.68198,27.1321,"0"
"981",56.89107,27.22313,"0"
"982",56.96051,27.25561,"0"
"983",56.76516,27.19855,"0"
"984",57.07775,27.34469,"0"
"985",56.81295,27.25458,"0"
"986",56.93438,27.30895,"0"
"987",56.56542,27.17397,"0"
"988",56.6871,27.22995,"0"
"989",56.87811,27.31882,"0"
"990",56.9129,27.33514,"0"
"991",56.9476,27.35151,"0"
"992",57.03441,27.39237,"0"
"993",57.06911,27.40885,"0"
"994",56.57855,27.21368,"0"
"995",56.82173,27.32639,"0"
"996",56.89116,27.35894,"0"
"997",56.97802,27.39979,"0"
"998",57.09953,27.45737,"0"
"999",57.13254,27.45518,"0"
"1000",56.90424,27.39895,"0"
"1001",56.79573,27.38192,"0"
"1002",56.83043,27.39827,"0"
"1003",57.10815,27.5298,"0"
"1004",57.1428,27.5464,"0"
"1005",56.56581,27.31269,"0"
"1006",56.76524,27.41389,"0"
"1007",56.84348,27.43834,"0"
"1008",56.96255,21.47005,"0"
"1009",56.99792,21.48091,"0"
"1010",57.10157,21.74718,"0"
"1011",57.03944,22.02863,"0"
"1012",57.11017,22.0515,"0"
"1013",57.19858,22.0802,"0"
"1014",56.97541,22.50909,"0"
"1015",57.06407,22.5392,"0"
"1016",56.92158,22.69184,"0"
"1017",56.97947,22.84541,"0"
"1018",57.01483,22.85896,"0"
"1019",57.13816,22.90035,"0"
"1020",56.64788,24.09582,"0"
"1021",56.68299,24.10902,"0"
"1022",57.00371,21.41591,"0"
"1023",57.16312,21.46483,"0"
"1024",57.25165,21.4922,"0"
"1025",57.28468,21.51364,"0"
"1026",56.87687,21.41063,"0"
"1027",56.89458,21.41599,"0"
"1028",57.01856,21.45385,"0"
"1029",57.05398,21.46471,"0"
"1030",57.21337,21.5139,"0"
"1031",57.23109,21.5194,"0"
"1032",56.92714,21.45923,"0"
"1033",57.28131,21.56866,"0"
"1034",57.44064,21.61872,"0"
"1035",56.94195,21.49712,"0"
"1036",56.9774,21.50795,"0"
"1037",57.50854,21.67405,"0"
"1038",56.95681,21.53495,"0"
"1039",57.06303,21.5678,"0"
"1040",57.15159,21.59531,"0"
"1041",57.43481,21.68443,"0"
"1042",57.47021,21.69567,"0"
"1043",57.54093,21.71828,"0"
"1044",56.91851,21.55652,"0"
"1045",57.07787,21.60587,"0"
"1046",57.11327,21.61687,"0"
"1047",57.369788,22.00124,"0"
"1048",57.40515,22.01274,"0"
"1049",57.16638,21.63347,"0"
"1050",57.20184,21.64463,"0"
"1051",57.39558,21.70144,"0"
"1052",57.43188,21.71731,"0"
"1053",57.52039,21.74552,"0"
"1054",57.55576,21.75687,"0"
"1055",56.89793,21.58339,"0"
"1056",57.30448,21.70327,"0"
"1057",57.34045,21.72197,"0"
"1058",57.37586,21.7332,"0"
"1059",57.49974,21.77275,"0"
"1060",57.56764,21.796223,"0"
"1061",57.00126,21.64878,"0"
"1062",57.08968,21.67652,"0"
"1063",57.12513,21.68758,"0"
"1064",57.16052,21.69872,"0"
"1065",57.19593,21.70988,"0"
"1066",57.2491,21.72662,"0"
"1067",57.29269,21.73413,"0"
"1068",57.44367,21.78866,"0"
"1069",57.47904,21.80005,"0"
"1070",57.51445,21.81137,"0"
"1071",57.56425,21.82953,"0"
"1072",56.85669,21.63726,"0"
"1073",56.89212,21.64824,"0"
"1074",57.05142,21.69794,"0"
"1075",57.122222,21.72015,"0"
"1076",57.36996,21.79878,"0"
"1077",57.26084,21.79765,"0"
"1078",57.29622,21.80897,"0"
"1079",57.3847,21.83728,"0"
"1080",57.41748,21.84805,"0"
"1081",56.9217,21.72408,"0"
"1082",56.95707,21.7352,"0"
"1083",56.99245,21.74626,"0"
"1084",57.15174,21.79656,"0"
"1085",57.34634,21.85868,"0"
"1086",57.47017,21.89864,"0"
"1087",56.93643,21.76204,"0"
"1088",56.9718,21.77322,"0"
"1089",57.02495,21.78997,"0"
"1090",57.06028,21.80107,"0"
"1091",57.1311,21.82357,"0"
"1092",57.22287,21.85882,"0"
"1093",57.29031,21.87439,"0"
"1094",57.45222,21.91637,"0"
"1095",56.95091,21.80157,"0"
"1096",57.03963,21.82792,"0"
"1097",57.35808,21.92995,"0"
"1098",57.39346,21.94139,"0"
"1099",56.96212,21.85285,"0"
"1100",57.03667,21.86052,"0"
"1101",57.1959,21.91135,"0"
"1102",57.35508,21.96271,"0"
"1103",56.92757,21.85927,"0"
"1104",56.94737,21.86566,"0"
"1105",57.08678,21.90996,"0"
"1106",57.10447,21.91559,"0"
"1107",57.13989,21.92692,"0"
"1108",57.15337,21.93806,"0"
"1109",57.17522,21.93828,"0"
"1110",57.24598,21.96107,"0"
"1111",56.87153,21.87488,"0"
"1112",57.03046,21.92625,"0"
"1113",57.15448,21.96514,"0"
"1114",57.18684,21.97913,"0"
"1115",56.9392,21.92967,"0"
"1116",57.01007,21.9523,"0"
"1117",57.0631,21.96932,"0"
"1118",57.09158,21.96241,"0"
"1119",57.16927,22.00348,"0"
"1120",57.22228,22.02068,"0"
"1121",57.25766,22.03215,"0"
"1122",57.29302,22.04369,"0"
"1123",57.32839,22.0552,"0"
"1124",56.93633,21.96214,"0"
"1125",56.98939,21.9791,"0"
"1126",57.02477,21.99049,"0"
"1127",57.14593,22.01498,"0"
"1128",57.18402,22.04496,"0"
"1129",57.30767,22.08216,"0"
"1130",57.34304,22.09374,"0"
"1131",56.88026,21.97762,"0"
"1132",56.91576,21.98928,"0"
"1133",57.23392,22.09173,"0"
"1134",57.26924,22.10307,"0"
"1135",57.00103,22.04961,"0"
"1136",57.05418,22.06709,"0"
"1137",57.1602,22.10127,"0"
"1138",57.06868,22.10499,"0"
"1139",57.15715,22.13387,"0"
"1140",56.90405,22.11676,"0"
"1141",56.93895,22.12983,"0"
"1142",56.8638,22.14462,"0"
"1143",56.92444,22.15051,"0"
"1144",56.95046,22.16833,"0"
"1145",57.02625,22.18751,"0"
"1146",57.23638,22.26076,"0"
"1147",56.96689,22.20653,"0"
"1148",57.00357,22.2177,"0"
"1149",56.87682,22.20972,"0"
"1150",56.91216,22.22126,"0"
"1151",56.94751,22.23278,"0"
"1152",56.98278,22.24433,"0"
"1153",56.96265,22.27718,"0"
"1154",56.8884,22.28022,"0"
"1155",56.92354,22.29201,"0"
"1156",57.01204,22.32087,"0"
"1157",56.90295,22.31831,"0"
"1158",56.97919,22.30239,"0"
"1159",57.02664,22.35917,"0"
"1160",57.22111,22.42665,"0"
"1161",57.00591,22.38575,"0"
"1162",57.0412,22.39749,"0"
"1163",57.07653,22.40924,"0"
"1164",56.8955,22.3836,"0"
"1165",56.98511,22.41231,"0"
"1166",57.02045,22.42401,"0"
"1167",57.05576,22.43582,"0"
"1168",57.14302,22.50142,"0"
"1169",57.35286,22.56974,"0"
"1170",57.38814,22.58185,"0"
"1171",56.94601,22.46731,"0"
"1172",56.96146,22.47143,"0"
"1173",57.08485,22.51263,"0"
"1174",57.10252,22.51863,"0"
"1175",57.1202,22.52451,"0"
"1176",57.34578,22.59744,"0"
"1177",57.0994,22.55111,"0"
"1178",57.13473,22.56301,"0"
"1179",57.41714,22.65943,"0"
"1180",56.91592,22.52075,"0"
"1181",57.11385,22.58958,"0"
"1182",56.96951,22.57432,"0"
"1183",57.252501,22.67786,"0"
"1184",57.4108,22.72497,"0"
"1185",57.44612,22.73723,"0"
"1186",56.89571,22.58288,"0"
"1187",57.46056,22.77614,"0"
"1188",56.99854,22.65108,"0"
"1189",57.03381,22.66311,"0"
"1190",57.2809,22.74767,"0"
"1191",57.38678,22.78435,"0"
"1192",57.4106,22.79218,"0"
"1193",57.42207,22.79663,"0"
"1194",57.43968,22.80278,"0"
"1195",56.85413,22.63567,"0"
"1196",56.88943,22.64759,"0"
"1197",56.977755,22.67839,"0"
"1198",57.01336,22.69052,"0"
"1199",57.08351,22.71477,"0"
"1200",57.17182,22.74376,"0"
"1201",57.29535,22.7864,"0"
"1202",57.36594,22.81093,"0"
"1203",57.41885,22.82939,"0"
"1204",57.398,22.85599,"0"
"1205",56.88309,22.71219,"0"
"1206",56.9537,22.73623,"0"
"1207",57.32419,22.86398,"0"
"1208",56.96815,22.77461,"0"
"1209",57.00346,22.7867,"0"
"1210",57.09166,22.81703,"0"
"1211",56.87672,22.77682,"0"
"1212",56.94669,22.80752,"0"
"1213",57.11542,22.97018,"0"
"1214",57.04029,22.96705,"0"
"1215",57.12844,22.99789,"0"
"1216",56.94884,22.96883,"0"
"1217",57.0723,23.01182,"0"
"1218",57.10757,23.02419,"0"
"1219",56.92479,23.0274,"0"
"1220",57.01287,23.05813,"0"
"1221",57.04164,23.13543,"0"
"1222",56.95018,23.13666,"0"
"1223",57.03503,23.20018,"0"
"1224",56.88783,23.21675,"0"
"1225",56.97554,23.24614,"0"
"1226",57.01078,23.25865,"0"
"1227",57.04603,23.27122,"0"
"1228",56.88459,23.24684,"0"
"1229",56.95714,23.27376,"0"
"1230",56.98985,23.28475,"0"
"1231",56.9337,23.29825,"0"
"1232",56.99224,23.95712,"0"
"1233",56.9852,24.02171,"0"
"1234",57.0204,24.03492,"0"
"1235",56.6751,24.01002,"0"
"1236",56.69002,24.0449,"0"
"1237",56.88334,24.11751,"0"
"1238",56.66897,24.07038,"0"
"1239",56.82713,24.1299,"0"
"1240",56.64436,24.12782,"0"
"1241",56.65839,24.1664,"0"
"1242",56.69355,24.17971,"0"
"1243",56.63731,24.19179,"0"
"1244",56.45803,24.15783,"0"
"1245",56.66887,24.23706,"0"
"1246",56.64419,24.29445,"0"
"1247",56.58799,24.30642,"0"
"1248",56.60555,24.31307,"0"
"1249",56.6582,24.33312,"0"
"1250",56.63709,24.35839,"0"
"1251",57.49578,25.65305,"0"
"1252",55.8485,26.32455,"0"
"1253",55.77609,26.32937,"0"
"1254",56.34891,24.31566,"0"
"1255",56.06448,27.08296,"0"
"1256",56.11392,27.10261,"0"
"1257",56.50437,28.02763,"0"
"1258",56.53664,28.04279,"0"
"1259",57.04539,25.67301,"0"
"1260",57.17172,25.72095,"0"
"1261",57.04125,26.07903,"0"
"1262",57.19666,26.13686,"0"
"1263",56.12354,26.47636,"0"
"1264",56.34542,24.34735,"0"
"1265",56.30422,24.42155,"0"
"1266",57.48127,25.30588,"0"
"1267",57.51696,25.31948,"0"
"1268",57.42183,25.34783,"0"
"1269",57.4918,25.37737,"0"
"1270",57.5055,25.41735,"0"
"1271",57.55787,25.43963,"0"
"1272",57.4841,25.4425,"0"
"1273",57.46274,25.46773,"0"
"1274",57.54359,25.51042,"0"
"1275",57.48999,25.54781,"0"
"1276",57.34621,25.5207,"0"
"1277",57.4511,25.56544,"0"
"1278",57.50365,25.58806,"0"
"1279",57.08003,25.44257,"0"
"1280",57.16746,25.47927,"0"
"1281",57.20244,25.49397,"0"
"1282",57.23743,25.50872,"0"
"1283",57.39482,25.57553,"0"
"1284",57.51715,25.62792,"0"
"1285",57.07232,25.50708,"0"
"1286",57.14224,25.53654,"0"
"1287",57.22968,25.57351,"0"
"1288",57.4577,25.68813,"0"
"1289",57.24325,25.61326,"0"
"1290",57.27825,25.62819,"0"
"1291",57.34816,25.65807,"0"
"1292",57.50537,25.7257,"0"
"1293",57.29181,25.66806,"0"
"1294",57.37917,25.70548,"0"
"1295",57.27039,25.69297,"0"
"1296",57.32285,25.71552,"0"
"1297",57.35778,25.73045,"0"
"1298",57.24902,25.71788,"0"
"1299",57.52597,25.8853,"0"
"1300",57.24114,25.78261,"0"
"1301",57.51661,25.93648,"0"
"1302",57.49517,25.96136,"0"
"1303",57.26423,25.89476,"0"
"1304",57.35112,25.94458,"0"
"1305",57.50866,26.00166,"0"
"1306",57.48718,26.02651,"0"
"1307",57.5221,26.04191,"0"
"1308",55.78831,26.36576,"0"
"1309",55.78019,26.42798,"0"
"1310",55.83236,26.45038,"0"
"1311",55.79352,26.46654,"0"
"1312",55.8417,26.52006,"0"
"1313",55.85498,26.55874,"0"
"1314",55.70203,26.5905,"0"
"1315",55.89486,26.67481,"0"
"1316",55.71974,26.46789,"0"
"1317",55.75457,26.48275,"0"
"1318",56.10924,27.00091,"0"
"1319",57.20414,27.507,"0"
"1320",55.90532,27.00951,"0"
"1321",55.92266,27.01716,"0"
"1322",55.91462,27.21201,"0"
"1323",56.39091,28.03309,"0"
"1324",56.53378,28.07314,"0"
"1325",57.45967,27.38944,"0"
"1326",57.49369,27.40873,"0"
"1327",55.71708,26.62992,"0"
"1328",55.75148,26.64563,"0"
"1329",55.78631,26.66078,"0"
"1330",55.94299,26.72872,"0"
"1331",57.38857,27.39692,"0"
"1332",57.44509,27.42263,"0"
"1333",57.47276,27.43009,"0"
"1334",55.76475,26.68434,"0"
"1335",57.41631,27.43748,"0"
"1336",57.51596,27.48162,"0"
"1337",55.89979,26.77605,"0"
"1338",57.35986,27.44464,"0"
"1339",57.39458,27.46144,"0"
"1340",55.75686,26.74736,"0"
"1341",57.15752,27.38935,"0"
"1342",57.23106,27.42422,"0"
"1343",57.31504,27.46442,"0"
"1344",57.39021,27.49377,"0"
"1345",57.47842,27.53543,"0"
"1346",55.78512,26.803,"0"
"1347",55.9959,26.8843,"0"
"1348",56.08285,26.9228,"0"
"1349",57.14237,27.40141,"0"
"1350",57.18431,27.41889,"0"
"1351",57.21231,27.44271,"0"
"1352",57.28173,27.47592,"0"
"1353",57.29912,27.48425,"0"
"1354",57.33384,27.50088,"0"
"1355",57.36847,27.5177,"0"
"1356",56.00914,26.92319,"0"
"1357",56.0961,26.96178,"0"
"1358",57.15543,27.45144,"0"
"1359",57.31191,27.66223,"0"
"1360",57.34659,27.67907,"0"
"1361",56.07492,27.11829,"0"
"1362",56.16182,27.15748,"0"
"1363",56.47453,27.30012,"0"
"1364",57.18529,27.63637,"0"
"1365",57.2235,27.64466,"0"
"1366",57.29015,27.68613,"0"
"1367",55.86209,27.0563,"0"
"1368",56.01852,27.12612,"0"
"1369",56.14015,27.18096,"0"
"1370",56.26176,27.23615,"0"
"1371",56.38343,27.29175,"0"
"1372",56.41813,27.30771,"0"
"1373",56.53971,27.36383,"0"
"1374",56.5744,27.37996,"0"
"1375",57.23372,27.69299,"0"
"1376",57.32041,27.73512,"0"
"1377",56.10263,27.20421,"0"
"1378",56.19172,27.23863,"0"
"1379",56.41382,27.3392,"0"
"1380",57.28381,27.74093,"0"
"1381",55.85352,27.11852,"0"
"1382",56.19427,27.28755,"0"
"1383",56.21849,27.28314,"0"
"1384",56.23582,27.29101,"0"
"1385",56.37619,27.36556,"0"
"1386",56.42684,27.3788,"0"
"1387",56.53127,27.42684,"0"
"1388",56.54839,27.4352,"0"
"1389",55.86671,27.15744,"0"
"1390",56.0926,27.25917,"0"
"1391",56.12729,27.2749,"0"
"1392",56.2489,27.33033,"0"
"1393",56.28363,27.34625,"0"
"1394",56.40504,27.40075,"0"
"1395",56.51553,26.71568,"0"
"1396",56.58549,26.74614,"0"
"1397",57.02049,26.94346,"0"
"1398",57.52458,27.17898,"0"
"1399",56.40727,26.7004,"0"
"1400",56.4599,26.73181,"0"
"1401",57.27272,27.12892,"0"
"1402",56.46145,27.26059,"0"
"1403",56.7891,21.39241,"0"
"1404",56.82374,21.39457,"0"
"1405",56.62024,22.22618,"0"
"1406",56.63791,22.23191,"0"
"1407",56.99466,26.28669,"0"
"1408",56.74952,23.83335,"0"
"1409",57.24536,27.0822,"0"
"1410",57.27702,27.09659,"0"
"1411",57.4027,27.14651,"0"
"1412",57.50299,27.2033,"0"
"1413",55.95037,26.53391,"0"
"1414",56.02003,26.56403,"0"
"1415",56.10395,26.59462,"0"
"1416",57.01218,27.00799,"0"
"1417",57.51598,27.24394,"0"
"1418",55.92879,26.55759,"0"
"1419",55.9986,26.5878,"0"
"1420",56.12294,26.64267,"0"
"1421",56.19009,26.67125,"0"
"1422",56.22478,26.68654,"0"
"1423",56.24226,26.69429,"0"
"1424",56.38126,26.75583,"0"
"1425",57.32244,27.19218,"0"
"1426",57.33563,27.19198,"0"
"1427",57.44224,27.2433,"0"
"1428",57.4831,27.25927,"0"
"1429",57.49433,27.26807,"0"
"1430",56.2033,26.71034,"0"
"1431",56.25551,26.73336,"0"
"1432",56.32517,26.76411,"0"
"1433",56.35995,26.77959,"0"
"1434",57.22943,27.17699,"0"
"1435",57.26181,27.20104,"0"
"1436",57.38584,27.2508,"0"
"1437",57.4553,27.28395,"0"
"1438",56.30357,26.78793,"0"
"1439",56.51235,26.88134,"0"
"1440",57.20778,27.20104,"0"
"1441",57.24253,27.21739,"0"
"1442",57.32939,27.25848,"0"
"1443",57.39865,27.29117,"0"
"1444",57.45097,27.3163,"0"
"1445",57.48574,27.33292,"0"
"1446",55.96868,26.67383,"0"
"1447",56.12533,26.74254,"0"
"1448",56.28203,26.81183,"0"
"1449",56.5614,27.4749,"0"
"1450",56.68304,27.53862,"0"
"1451",57.15133,27.7582,"0"
"1452",57.18584,27.77262,"0"
"1453",57.21708,27.79734,"0"
"1454",57.29625,27.84091,"0"
"1455",55.84508,27.18073,"0"
"1456",56.12305,27.3062,"0"
"1457",56.19253,27.33787,"0"
"1458",56.27376,27.38026,"0"
"1459",56.3835,27.42578,"0"
"1460",56.43558,27.44995,"0"
"1461",56.50921,27.49003,"0"
"1462",56.59362,27.5256,"0"
"1463",56.69588,27.57183,"0"
"1464",56.91148,27.68219,"0"
"1465",57.2161,27.82573,"0"
"1466",57.25648,27.84874,"0"
"1467",56.15343,27.35306,"0"
"1468",56.20556,27.37721,"0"
"1469",56.67418,27.59537,"0"
"1470",56.70882,27.61171,"0"
"1471",55.97549,27.30555,"0"
"1472",56.16653,27.39264,"0"
"1473",56.35749,27.48073,"0"
"1474",56.40955,27.50485,"0"
"1475",56.5657,27.57795,"0"
"1476",56.72177,27.6517,"0"
"1477",55.83224,27.27398,"0"
"1478",56.11012,27.40004,"0"
"1479",56.26317,27.47479,"0"
"1480",56.53389,27.58555,"0"
"1481",56.61334,27.63411,"0"
"1482",56.76941,27.70824,"0"
"1483",56.83622,27.73948,"0"
"1484",56.08801,27.4205,"0"
"1485",56.15951,27.45053,"0"
"1486",56.20975,27.475,"0"
"1487",56.24493,27.4959,"0"
"1488",56.27951,27.51103,"0"
"1489",56.36541,27.56215,"0"
"1490",56.40042,27.55933,"0"
"1491",56.59158,27.65759,"0"
"1492",56.83438,27.77324,"0"
"1493",55.87579,27.3596,"0"
"1494",56.06528,27.44633,"0"
"1495",56.13281,27.46935,"0"
"1496",56.34439,27.57502,"0"
"1497",56.53523,27.66465,"0"
"1498",56.69125,27.73866,"0"
"1499",56.81277,27.79654,"0"
"1500",56.6175,27.73733,"0"
"1501",56.84283,27.84528,"0"
"1502",55.97129,27.46941,"0"
"1503",56.13097,27.54323,"0"
"1504",56.353,27.64607,"0"
"1505",56.4397,27.68681,"0"
"1506",56.49173,27.71139,"0"
"1507",56.5784,27.7525,"0"
"1508",56.14048,27.5804,"0"
"1509",56.29661,27.65312,"0"
"1510",56.36599,27.68565,"0"
"1511",56.43051,27.74115,"0"
"1512",55.85419,27.51516,"0"
"1513",56.04425,27.61513,"0"
"1514",56.16643,27.65914,"0"
"1515",56.32063,27.73545,"0"
"1516",56.43206,27.7847,"0"
"1517",56.47764,27.79537,"0"
"1518",56.63335,27.87725,"0"
"1519",56.0927,27.65814,"0"
"1520",56.36932,27.79245,"0"
"1521",56.68195,27.93716,"0"
"1522",56.01437,27.65471,"0"
"1523",56.03211,27.66493,"0"
"1524",56.07021,27.68613,"0"
"1525",56.13996,27.71465,"0"
"1526",56.19232,27.73797,"0"
"1527",56.22701,27.75421,"0"
"1528",56.31366,27.79508,"0"
"1529",56.32942,27.79153,"0"
"1530",56.38461,27.82088,"0"
"1531",56.60381,27.96055,"0"
"1532",56.30926,27.82643,"0"
"1533",56.36126,27.85109,"0"
"1534",56.43055,27.88403,"0"
"1535",56.51717,27.92546,"0"
"1536",56.54791,27.9573,"0"
"1537",55.99282,27.71144,"0"
"1538",56.13643,27.7819,"0"
"1539",56.37419,27.89071,"0"
"1540",56.02311,27.75881,"0"
"1541",56.17611,27.8324,"0"
"1542",56.07586,27.917,"0"
"1543",56.16131,27.95699,"0"
"1544",56.23104,27.8564,"0"
"1545",56.54287,28.00515,"0"
"1546",56.00776,27.76538,"0"
"1547",56.04522,27.79328,"0"
"1548",56.07064,27.81432,"0"
"1549",56.24399,27.89594,"0"
"1550",56.31364,27.92795,"0"
"1551",56.13092,27.87099,"0"
"1552",56.25684,27.93551,"0"
"1553",56.29147,27.95208,"0"
"1554",56.2697,27.97509,"0"
"1555",56.29522,27.96891,"0"
"1556",56.30432,27.99162,"0"
"1557",56.28255,28.01471,"0"
"1558",56.1742,27.99651,"0"
"1559",56.45123,28.12936,"0"
"1560",56.18706,28.03603,"0"
"1561",56.30823,28.09401,"0"
"1562",56.42741,28.15542,"0"
"1563",56.32104,28.1337,"0"
"1564",56.17806,28.0986,"0"
"1565",56.22569,28.14483,"0"
"1566",56.2947,28.18807,"0"
"1567",57.46553,25.36304,"0"
"1568",57.2643,25.2819,"0"
"1569",57.34806,25.35088,"0"
"1570",57.38297,25.36561,"0"
"1571",57.04673,25.25968,"0"
"1572",57.10071,25.28032,"0"
"1573",57.08041,25.30611,"0"
"1574",57.14804,25.33838,"0"
"1575",57.3054,25.40126,"0"
"1576",57.28841,25.43234,"0"
"1577",57.24901,25.44847,"0"
"1578",57.10136,25.4176,"0"
"1579",57.29378,25.49853,"0"
"1580",57.28986,25.53095,"0"
"1581",57.09954,25.5863,"0"
"1582",57.1346,25.60332,"0"
"1583",57.1694,25.61643,"0"
"1584",57.41413,25.72056,"0"
"1585",56.95583,25.55956,"0"
"1586",57.48005,25.78319,"0"
"1587",57.12569,25.6584,"0"
"1588",57.06585,26.01543,"0"
"1589",57.11969,26.03309,"0"
"1590",57.09518,26.36519,"0"
"1591",57.13002,26.3808,"0"
"1592",56.09352,25.77069,"0"
"1593",56.12043,25.77986,"0"
"1594",57.48153,25.85591,"0"
"1595",57.00441,25.6846,"0"
"1596",57.15901,25.73706,"0"
"1597",57.19216,25.76179,"0"
"1598",57.38098,25.84293,"0"
"1599",57.41581,25.85819,"0"
"1600",57.46827,25.88097,"0"
"1601",56.88775,25.66601,"0"
"1602",56.92302,25.68277,"0"
"1603",57.20228,25.79996,"0"
"1604",57.35839,25.86979,"0"
"1605",57.41197,25.89304,"0"
"1606",57.18027,25.83021,"0"
"1607",57.46027,25.94608,"0"
